28;29
46;30
24;31
33;32
22;34
43;49
11;50
40;51
1;52
2;72
6;77
20;84
24;85
1;86
17;87
32;125
97;126
55;127
29;128
158;145
9;146
40;148
32;152
33;164
11;165
19;169
160;170
37;221
31;222
56;223
30;224
28;241
8;242
173;243
9;252
6;258
12;265
1;266
24;273
29;278
6;279
25;317
50;318
22;319
112;320
18;325
16;338
176;339
20;340
151;356
18;357
30;361
5;363
10;364
5;365
13;368
16;369
13;370
13;373
2;375
9;381
5;382
36;383
114;413
96;414
214;415
33;416
26;419
5;427
35;433
75;434
43;435
32;436
9;443
11;464
9;465
27;470
9;472
5;491
20;509
23;510
59;511
45;512
39;513
10;514
7;516
38;542
29;543
39;544
45;545
18;546
16;548
25;568
7;570
33;578
212;605
57;606
57;607
178;608
35;609
172;610
69;611
188;612
2;617
157;629
20;634
19;637
34;638
23;639
36;640
177;641
28;644
27;651
8;671
25;689
14;701
11;702
7;703
194;704
30;713
17;721
31;722
570;723
5;724
12;740
5;745
614;747
42;749
3;751
14;752
20;759
1;791
76;797
61;798
136;799
190;800
6;817
32;818
71;819
6;820
40;843
12;850
40;854
28;855
3;857
29;893
13;894
51;895
191;896
10;899
40;912
18;914
67;915
17;916
23;917
15;938
22;943
37;945
13;946
4;950
16;952
26;970
233;989
59;990
26;991
40;992
8;994
19;1008
7;1009
62;1010
60;1012
26;1024
14;1028
10;1037
201;1042
12;1043
5;1044
28;1046
10;1082
11;1085
120;1086
52;1087
411;1088
17;1105
174;1106
49;1107
171;1108
155;1124
8;1132
7;1135
11;1137
34;1138
15;1139
23;1142
73;1181
53;1182
71;1183
50;1184
19;1185
191;1186
184;1187
76;1188
18;1212
19;1213
54;1214
14;1215
39;1216
35;1217
31;1218
170;1219
21;1234
1;1235
7;1238
2;1239
38;1278
292;1279
44;1280
6;1281
1;1282
38;1283
32;1284
6;1295
1;1309
27;1311
27;1312
18;1313
175;1314
11;1316
5;1320
30;1332
4;1335
38;1338
29;1367
171;1370
265;1373
40;1374
195;1375
65;1376
7;1391
67;1393
35;1394
75;1395
170;1396
28;1404
6;1412
166;1417
17;1418
34;1419
4;1421
4;1423
16;1427
15;1428
82;1469
77;1470
187;1471
46;1472
17;1485
10;1489
37;1490
24;1491
24;1492
11;1494
30;1506
15;1510
9;1513
26;1516
189;1522
164;1523
260;1565
388;1566
228;1567
55;1568
28;1587
37;1588
28;1594
3;1603
14;1610
5;1611
6;1612
29;1616
4;1619
1;1621
12;1624
1;1647
31;1657
73;1661
99;1662
63;1663
52;1664
7;1681
33;1684
30;1685
26;1700
7;1705
3;1708
14;1709
2;1720
55;1757
48;1758
47;1759
50;1760
21;1765
18;1770
6;1772
14;1776
17;1778
1;1779
54;1780
31;1783
10;1789
19;1794
22;1800
23;1804
27;1809
27;1815
10;1846
49;1853
35;1854
10;1856
36;1857
23;1858
57;1859
29;1860
19;1874
18;1882
60;1885
2;1886
10;1889
167;1891
2;1892
185;1905
156;1906
12;1908
10;1914
1;1919
12;1938
65;1949
40;1950
64;1951
18;1952
8;1953
57;1955
8;1956
6;1965
29;1966
10;1973
318;1981
42;1982
23;1984
10;1987
30;1988
5;2001
167;2003
13;2007
3;2010
9;2032
7;2040
27;2045
8;2046
167;2047
1;2048
18;2064
49;2065
6;2067
14;2090
158;2093
13;2095
8;2102
23;2104
32;2141
27;2142
43;2143
35;2144
1;2147
11;2155
15;2161
5;2163
45;2164
11;2169
6;2177
24;2180
5;2185
165;2186
9;2187
154;2191
3;2192
2;2194
2;2199
4;2201
13;2237
70;2238
14;2239
196;2240
11;2245
39;2258
30;2260
30;2266
15;2287
2;2291
19;2293
34;2295
1;2296
59;2333
101;2334
212;2335
120;2336
730;2342
157;2354
9;2355
11;2369
18;2377
15;2378
180;2379
1;2381
148;2386
3;2389
4;2418
255;2429
10;2430
48;2431
184;2432
5;2434
15;2450
4;2451
22;2452
145;2454
16;2474
189;2475
12;2480
1;2481
7;2482
555;2490
17;2513
1;2525
66;2526
55;2527
14;2529
13;2530
28;2531
31;2532
27;2538
23;2547
12;2557
20;2558
17;2559
14;2561
14;2565
17;2566
159;2574
16;2578
20;2581
18;2584
12;2587
10;2597
6;2598
38;2602
4;2605
11;2621
84;2622
195;2623
16;2624
63;2626
376;2627
3;2628
6;2653
51;2654
10;2655
29;2656
72;2657
1;2658
167;2660
16;2661
10;2671
40;2675
24;2676
2;2678
29;2679
56;2680
14;2682
156;2684
8;2708
23;2717
206;2718
23;2719
7;2720
29;2739
15;2746
13;2764
25;2773
14;2774
18;2776
11;2813
189;2814
41;2815
71;2816
3;2820
3;2832
22;2833
26;2834
31;2835
52;2836
23;2837
14;2840
1;2842
26;2857
31;2861
28;2864
14;2866
26;2870
657;2909
15;2910
57;2911
163;2912
29;2919
182;2925
3;2926
30;2929
20;2931
13;2932
32;2957
15;2958
17;2960
9;2962
159;2968
84;3005
6;3006
176;3007
279;3008
21;3018
14;3025
25;3026
178;3027
7;3028
8;3044
9;3053
22;3056
41;3057
169;3060
165;3061
239;3101
269;3102
272;3103
72;3104
21;3105
6;3113
166;3122
10;3123
82;3124
12;3143
35;3145
166;3146
1;3148
31;3160
1;3168
10;3193
22;3197
25;3198
344;3199
70;3200
50;3201
174;3202
40;3203
26;3204
3;3209
18;3222
6;3227
157;3230
19;3232
44;3234
12;3235
31;3245
39;3254
32;3255
4;3257
20;3259
10;3281
19;3291
27;3294
23;3295
4;3296
44;3297
22;3299
189;3300
9;3311
6;3318
14;3325
22;3329
1;3330
16;3333
25;3337
20;3349
169;3389
21;3390
55;3391
34;3392
7;3399
28;3402
60;3409
7;3410
24;3411
28;3412
6;3413
38;3437
8;3439
5;3440
22;3441
162;3442
56;3443
18;3445
16;3448
41;3485
1;3486
38;3487
74;3488
4;3490
62;3507
31;3508
8;3519
18;3527
30;3531
1;3534
29;3537
24;3538
27;3543
83;3581
103;3582
154;3583
19;3584
6;3601
32;3602
32;3603
7;3604
10;3606
12;3610
24;3616
6;3625
33;3631
553;3632
22;3634
10;3639
11;3640
33;3641
116;3677
15;3678
213;3679
6;3680
160;3682
8;3697
2;3698
117;3699
17;3700
5;3708
29;3713
29;3717
36;3723
26;3725
37;3727
3;3730
6;3733
180;3736
18;3760
101;3773
48;3775
221;3776
2;3777
18;3792
23;3795
47;3796
29;3819
10;3831
23;3832
32;3869
1;3870
8;3871
72;3872
18;3874
3;3875
54;3876
155;3882
14;3886
15;3890
144;3892
38;3901
13;3902
28;3903
27;3905
12;3906
14;3907
559;3908
45;3921
157;3923
14;3928
19;3933
27;3965
90;3966
26;3969
36;3972
6;3980
23;3982
153;3989
18;3990
11;3997
189;3998
33;4000
186;4002
160;4003
10;4004
26;4010
22;4017
19;4019
152;4022
14;4023
58;4061
17;4062
184;4064
23;4068
7;4078
26;4081
4;4082
8;4083
5;4084
9;4086
9;4087
30;4104
3;4108
11;4111
157;4112
7;4114
31;4118
19;4119
84;4157
20;4158
65;4159
201;4160
8;4177
605;4179
2;4180
34;4185
21;4198
18;4200
36;4201
1;4207
12;4211
26;4233
18;4246
69;4253
53;4254
148;4255
2;4256
169;4257
6;4264
38;4273
13;4274
6;4275
162;4279
33;4297
19;4300
4;4302
34;4303
7;4304
28;4305
1;4306
230;4349
32;4350
41;4351
44;4352
37;4354
156;4367
10;4369
40;4370
29;4373
27;4385
12;4390
109;4394
8;4396
16;4399
1;4400
6;4401
5;4402
17;4403
177;4445
37;4446
41;4447
166;4448
32;4465
32;4467
23;4468
23;4486
31;4489
20;4491
22;4492
25;4493
3;4502
1;4530
24;4541
14;4542
86;4543
68;4544
61;4545
24;4547
3;4548
5;4549
25;4558
5;4568
30;4574
190;4575
4;4576
50;4577
11;4579
32;4580
11;4583
18;4585
46;4595
20;4597
22;4600
35;4603
9;4630
42;4637
54;4638
1;4639
26;4640
20;4641
9;4642
26;4643
26;4644
8;4648
17;4670
19;4672
4;4673
5;4674
53;4675
152;4676
13;4685
12;4690
27;4692
37;4696
8;4699
4;4723
210;4733
408;4735
25;4736
18;4742
7;4747
5;4751
163;4753
16;4754
36;4761
20;4766
49;4770
4;4782
23;4783
166;4791
146;4829
200;4830
223;4831
49;4832
6;4845
19;4849
24;4850
27;4852
21;4853
5;4857
3;4862
1;4866
25;4867
17;4875
15;4878
11;4881
562;4882
12;4884
12;4885
24;4888
8;4911
25;4925
49;4926
26;4927
55;4928
38;4941
7;4945
27;4946
32;4948
16;4962
1;4973
8;4975
14;4981
28;5021
31;5022
47;5023
45;5024
151;5031
9;5035
39;5041
1;5042
23;5043
15;5044
12;5054
153;5065
12;5067
20;5071
37;5076
15;5078
639;5117
52;5118
24;5119
251;5120
38;5121
5;5122
32;5127
70;5137
10;5138
165;5139
10;5140
7;5151
17;5154
4;5157
12;5164
12;5170
16;5172
14;5176
13;5211
174;5213
39;5215
112;5216
187;5218
147;5219
39;5220
28;5225
2;5229
20;5239
33;5245
23;5246
18;5247
60;5248
71;5250
37;5252
8;5260
15;5265
19;5266
6;5269
22;5270
9;5273
20;5275
5;5276
25;5293
255;5309
67;5310
31;5312
35;5313
15;5314
79;5316
50;5343
6;5344
30;5345
20;5346
24;5348
179;5361
35;5363
27;5366
19;5371
28;5405
214;5406
24;5407
75;5408
7;5425
12;5426
1;5428
39;5443
20;5449
16;5455
13;5457
16;5458
38;5461
13;5462
19;5483
8;5492
58;5501
24;5502
165;5503
241;5504
28;5518
28;5522
22;5523
24;5524
15;5529
10;5546
30;5550
29;5551
28;5556
4;5592
49;5597
46;5598
166;5599
49;5600
15;5614
15;5617
59;5619
16;5634
6;5639
7;5641
4;5642
4;5645
4;5647
31;5648
45;5649
36;5651
3;5653
84;5693
46;5694
24;5695
76;5696
29;5697
5;5705
22;5713
3;5715
12;5716
4;5738
29;5751
9;5759
48;5789
60;5790
32;5791
203;5792
32;5800
18;5810
3;5811
65;5812
14;5828
6;5830
26;5834
168;5842
16;5845
20;5881
43;5886
16;5888
61;5889
7;5890
27;5891
51;5892
12;5899
158;5916
62;5919
45;5921
189;5923
5;5924
1;5936
9;5937
41;5941
163;5945
158;5947
163;5948
12;5980
31;5981
86;5982
15;5983
11;5984
24;5985
54;5986
12;5987
34;5988
156;5994
57;6013
76;6014
27;6016
21;6019
31;6020
39;6023
9;6027
2;6032
2;6033
17;6035
26;6036
23;6039
8;6040
35;6041
194;6044
19;6062
14;6077
64;6078
21;6079
95;6080
18;6087
6;6088
24;6095
24;6097
19;6099
38;6100
26;6108
7;6124
29;6125
9;6126
20;6127
12;6132
8;6134
1;6135
10;6152
51;6173
58;6174
68;6175
81;6176
154;6189
21;6192
209;6193
2;6194
11;6203
25;6210
1;6221
5;6222
1;6225
35;6228
10;6230
225;6269
12;6270
586;6271
31;6272
2;6275
25;6289
161;6291
26;6307
5;6311
22;6314
165;6315
51;6317
21;6318
5;6319
4;6322
4;6328
47;6365
29;6366
71;6367
65;6368
5;6384
20;6386
64;6387
22;6413
4;6415
4;6416
6;6420
26;6422
5;6444
62;6461
124;6462
61;6463
6;6464
37;6478
177;6481
31;6482
32;6489
15;6491
16;6507
2;6509
22;6510
6;6512
45;6515
31;6516
18;6527
44;6558
13;6559
27;6560
40;6561
61;6563
18;6567
156;6572
29;6579
61;6591
10;6592
8;6593
166;6594
31;6595
4;6596
7;6597
4;6610
28;6618
24;6628
73;6653
226;6654
159;6655
64;6656
8;6657
12;6658
10;6659
33;6660
8;6669
6;6673
59;6678
4;6685
41;6686
12;6687
29;6688
40;6690
38;6691
21;6692
13;6698
20;6699
10;6701
4;6708
5;6711
3;6713
33;6716
50;6749
38;6750
76;6751
195;6752
2;6755
23;6764
16;6768
40;6769
3;6770
16;6771
32;6772
29;6783
4;6798
5;6799
159;6804
27;6806
32;6808
15;6810
56;6845
12;6846
56;6847
23;6848
31;6865
6;6866
21;6867
20;6868
7;6870
8;6887
25;6889
35;6904
27;6908
17;6941
392;6942
609;6943
20;6944
5;6955
25;6961
26;6962
32;6963
11;6964
16;6980
23;6984
32;6985
160;6988
7;6990
30;6998
10;6999
98;7037
245;7038
232;7039
53;7040
35;7042
24;7057
13;7058
1;7059
15;7060
46;7062
16;7077
28;7079
11;7080
20;7081
10;7089
2;7091
17;7094
754;7133
50;7134
73;7135
34;7136
33;7152
19;7153
179;7154
15;7156
3;7162
30;7171
13;7178
149;7184
16;7219
58;7230
52;7231
69;7232
23;7233
345;7234
28;7235
19;7236
34;7240
23;7252
13;7261
16;7262
11;7264
16;7265
18;7266
51;7268
157;7271
20;7284
4;7285
32;7287
21;7288
34;7289
6;7293
27;7302
184;7325
205;7326
196;7327
5;7328
3;7329
18;7330
16;7331
168;7332
2;7335
21;7336
2;7349
23;7358
11;7360
21;7361
18;7362
178;7363
2;7368
169;7378
31;7382
4;7388
4;7420
76;7421
75;7423
48;7424
4;7443
156;7449
11;7462
24;7465
13;7466
3;7470
10;7475
9;7479
20;7517
31;7518
86;7519
98;7520
22;7528
30;7535
36;7537
20;7538
27;7539
52;7540
2;7546
10;7547
13;7557
11;7565
6;7566
23;7574
16;7576
44;7613
16;7614
44;7615
94;7616
19;7623
16;7633
61;7635
30;7636
4;7651
10;7668
6;7670
158;7672
8;7687
208;7709
23;7711
27;7712
8;7729
17;7732
20;7754
13;7759
3;7762
16;7768
14;7805
24;7806
128;7807
50;7808
35;7824
21;7825
55;7826
39;7828
1;7834
18;7838
13;7841
21;7856
158;7862
12;7894
5;7901
44;7902
48;7903
56;7904
26;7905
45;7906
56;7907
98;7908
25;7911
2;7918
14;7934
23;7935
29;7937
5;7940
25;7946
1;7951
29;7955
11;7957
10;7958
22;7959
23;7961
196;7999
16;8000
43;8001
23;8003
72;8004
26;8012
38;8029
44;8030
24;8031
39;8033
3;8034
52;8035
11;8049
10;8052
7;8054
9;8058
367;8093
72;8094
56;8095
124;8096
16;8099
7;8104
158;8105
7;8108
11;8112
169;8113
30;8114
1;8115
22;8116
13;8120
6;8130
32;8137
23;8139
