0,1,0,14.3,0
1,1,0,14.4,0
2,1,0,14.1,-10
3,1,0,13.1,0
4,1,0,12.3,0
5,1,0,12.1,0
6,1,0,11.6,0
7,0.9973926821710345,0,11.4,0
8,0.9063118687916767,0.0163265306122449,11.2,0
9,0.9063118687916767,0.0956268221574344,11.9,0
10,0.9973926821710345,0.1142857142857143,12.3,0
11,0.9063118687916767,0.06530612244897958,12,0
12,0.9063118687916767,0.0629737609329446,12,0
13,0.4398989432860826,0.04198250728862974,11.9,0
14,0.4398989432860826,0.02565597667638484,11.7,20
15,0.2216211762328809,0.002332361516034985,11.8,50
16,0.4398989432860826,0,12,60
17,0.2216211762328809,0,11.4,120
18,0.4398989432860826,0,11,60
19,0.2216211762328809,0,10.7,70
20,0.4398989432860826,0,10.6,60
21,0.2216211762328809,0,10.6,60
22,0.7292725800047997,0,10.9,50
23,0.4398989432860826,0,11.5,130
24,0.2216211762328809,0,11.4,110
25,0.2216211762328809,0,11.3,60
26,0.4398989432860826,0,11.6,50
27,0.7292725800047997,0,12.3,60
28,0.9063118687916767,0,9.4,100
29,0.2216211762328809,0,9.200000000000001,130
30,0.2216211762328809,0,8.700000000000001,170
31,0.4398989432860826,0,8.800000000000001,190
32,0.4398989432860826,0.01166180758017493,8.700000000000001,220
33,0.2216211762328809,0.03265306122448979,8.800000000000001,180
34,0.4398989432860826,0.08862973760932945,9.300000000000001,170
35,0.7292725800047997,0.0793002915451895,9.600000000000001,170
36,0.7292725800047997,0.04431486880466472,9.200000000000001,170
37,0.4398989432860826,0.05131195335276968,9.5,180
38,0.2216211762328809,0.03265306122448979,8.6,190
39,0.2216211762328809,0.002332361516034985,8.300000000000001,190
40,0.0956469974190234,0,6.800000000000001,230
41,0.0956469974190234,0,6.2,210
42,0,0,4.9,210
43,0,0,4,180
44,0.0956469974190234,0,3.6,170
45,0.0956469974190234,0,3.2,160
46,0,0,3.4,150
47,0,0,3.2,160
48,0,0,2.7,150
49,0,0,2.9,150
50,0,0,1.9,150
51,0,0,3.2,130
52,0.0956469974190234,0,3.4,150
53,0.0956469974190234,0,4.600000000000001,170
54,0.0956469974190234,0,5.600000000000001,190
55,0.2216211762328809,0,5.600000000000001,210
56,0.2216211762328809,0.006997084548104955,6.4,210
57,0.4398989432860826,0.03965014577259475,7.100000000000001,210
58,0.7292725800047997,0.04664723032069971,7.7,210
59,0.7292725800047997,0.05597667638483964,8.1,190
60,0.7292725800047997,0.09329446064139942,8.6,190
61,0.9063118687916767,0.0979591836734694,8.800000000000001,190
62,0.9063118687916767,0.03965014577259475,8.5,210
63,0.9063118687916767,0.006997084548104955,8.5,210
64,0.9063118687916767,0,8.6,210
65,0.9973926821710345,0,8.9,210
66,0.9973926821710345,0,8.9,190
67,1,0,9,180
68,1,0,9.1,160
69,1,0,9.200000000000001,130
70,1,0,9.1,110
71,1,0,9.200000000000001,100
72,1,0,9.600000000000001,80
73,1,0,10.3,50
74,1,0,10.6,0
75,1,0,10.8,0
76,1,0,11,10
77,1,0,11.4,60
78,1,0,11.5,110
79,1,0,11.6,180
80,1,0.004664723032069971,12,180
81,1,0.0163265306122449,12.5,160
82,1,0.03032069970845482,12.5,160
83,1,0.06997084548104957,12.3,160
84,1,0.0816326530612245,12.2,150
85,1,0.07463556851311953,12.5,150
86,1,0.03965014577259475,12.2,160
87,1,0.002332361516034985,11.8,160
88,1,0,11.9,180
89,1,0,11.8,170
90,1,0,11.9,160
91,1,0,11.8,150
92,1,0,11.8,160
93,1,0,11.5,130
94,1,0,11.4,130
95,1,0,11.3,10
96,0.9973926821710345,0,10.7,0
97,0.9973926821710345,0,10.7,0
98,0.9063118687916767,0,10.8,0
99,0.9973926821710345,0,10.6,10
100,0.9063118687916767,0,10.7,20
101,0.9063118687916767,0,10.7,80
102,0.9063118687916767,0,10.5,150
103,0.7292725800047997,0,10,220
104,0.7292725800047997,0.01865889212827988,10.5,210
105,0.4398989432860826,0.06530612244897958,10.7,210
106,0.4398989432860826,0.1049562682215743,10.9,180
107,0.4398989432860826,0.1236151603498542,10.8,180
108,0.4398989432860826,0.08862973760932945,11.3,180
109,0.7292725800047997,0.07696793002915453,10.9,180
110,0.4398989432860826,0.03498542274052478,10.1,190
111,0.2216211762328809,0.004664723032069971,10.5,210
112,0.4398989432860826,0,10.9,270
113,0.7292725800047997,0,11,230
114,0.7292725800047997,0,11,220
115,0.9063118687916767,0,11.3,190
116,0.9973926821710345,0,11.3,180
117,0.9973926821710345,0,11.1,170
118,0.9063118687916767,0,11,160
119,0.9973926821710345,0,10.8,130
120,0.9973926821710345,0,10.9,120
121,0.9973926821710345,0,10.8,120
122,0.9063118687916767,0,10.5,100
123,0.9973926821710345,0,10.9,80
124,1,0,10.4,100
125,1,0,10.5,120
126,1,0,10.4,130
127,0.9063118687916767,0,9.9,150
128,0.2216211762328809,0.03032069970845482,9.600000000000001,210
129,0.2216211762328809,0.1119533527696793,10.2,220
130,0.4398989432860826,0.1749271137026239,10.9,190
131,0.7292725800047997,0.2005830903790087,10.8,170
132,0.7292725800047997,0.2425655976676385,11.4,170
133,0.9063118687916767,0.09329446064139942,10.6,190
134,0.9063118687916767,0.0629737609329446,10,210
135,0.4398989432860826,0.006997084548104955,9.9,170
136,0.2216211762328809,0,10.2,190
137,0.2216211762328809,0,10.3,190
138,0.2216211762328809,0,10.7,180
139,0.9063118687916767,0,11.6,170
140,0.9063118687916767,0,11.5,160
141,0.9973926821710345,0,11.5,160
142,0.9063118687916767,0,11.1,150
143,0.7292725800047997,0,11,120
144,0.9063118687916767,0,11.1,120
145,0.7292725800047997,0,10.7,110
146,0.7292725800047997,0,10.4,100
147,0.7292725800047997,0,10.4,100
148,0.9063118687916767,0,10.4,80
149,0.9063118687916767,0,10,100
150,0.7292725800047997,0,10.3,110
151,0.9063118687916767,0,10.5,130
152,0.9063118687916767,0.0163265306122449,10.6,130
153,0.9063118687916767,0.03965014577259475,11,120
154,0.9973926821710345,0.1516034985422741,11.2,110
155,1,0.1492711370262391,11.2,110
156,1,0.1212827988338193,11.1,80
157,0.9973926821710345,0.07230320699708455,11.4,110
158,0.9973926821710345,0.02798833819241982,11,110
159,0.9973926821710345,0.002332361516034985,10.5,110
160,1,0,9.800000000000001,120
161,1,0,9.4,120
162,0.9973926821710345,0,10.2,120
163,1,0,10.1,110
164,0.9973926821710345,0,10.1,70
165,0.9973926821710345,0,10.2,60
166,0.9973926821710345,0,9.800000000000001,50
167,0.9063118687916767,0,9.200000000000001,10
168,0.4398989432860826,0,9.4,10
169,0.4398989432860826,0,8.5,10
170,0.7292725800047997,0,8.9,0
171,0.7292725800047997,0,8.200000000000001,0
172,0.4398989432860826,0,7.9,10
173,0.4398989432860826,0,7.600000000000001,10
174,0.4398989432860826,0,7.300000000000001,20
175,0.7292725800047997,0,7.100000000000001,60
176,0.7292725800047997,0.02565597667638484,7.4,100
177,0.9063118687916767,0.1096209912536443,8.200000000000001,110
178,0.9063118687916767,0.165597667638484,8.9,120
179,0.9973926821710345,0.1399416909620991,8.9,120
180,0.9063118687916767,0.1282798833819242,9.1,120
181,0.9063118687916767,0.1166180758017493,9.5,120
182,0.9063118687916767,0.07230320699708455,9.200000000000001,120
183,0.9063118687916767,0.0163265306122449,8.700000000000001,130
184,0.7292725800047997,0,9.300000000000001,150
185,0.9063118687916767,0,9.1,150
186,0.9063118687916767,0,9.200000000000001,130
187,0.9063118687916767,0,9.300000000000001,120
188,0.9063118687916767,0,9.1,120
189,0.9063118687916767,0,8.200000000000001,120
190,0.9063118687916767,0,7.600000000000001,100
191,0.9063118687916767,0,6.9,100
192,0.7292725800047997,0,6.300000000000001,70
193,0.4398989432860826,0,6.2,70
194,0.4398989432860826,0,6.100000000000001,50
195,0.7292725800047997,0,6.300000000000001,50
196,0.7292725800047997,0,6.600000000000001,80
197,0.9063118687916767,0,6.7,130
198,0.9063118687916767,0,7.300000000000001,190
199,0.7292725800047997,0,7.600000000000001,220
200,0.4398989432860826,0.009329446064139942,7.800000000000001,220
201,0.4398989432860826,0.03498542274052478,8.1,190
202,0.4398989432860826,0.06997084548104957,8.6,190
203,0.4398989432860826,0.09329446064139942,8.6,170
204,0.7292725800047997,0.1142857142857143,8.9,170
205,0.7292725800047997,0.06763848396501458,8.4,170
206,0.7292725800047997,0.05830903790087464,7.9,180
207,0.4398989432860826,0.009329446064139942,7.300000000000001,190
208,0.4398989432860826,0,7.5,210
209,0.7292725800047997,0,7.600000000000001,220
210,0.7292725800047997,0,8,210
211,0.7292725800047997,0,7,190
212,0.4398989432860826,0,7.100000000000001,170
213,0.4398989432860826,0,6.600000000000001,160
214,0.4398989432860826,0,6.9,130
215,0.4398989432860826,0,7.9,130
216,0.7292725800047997,0,8.1,120
217,0.4398989432860826,0,8,120
218,0.7292725800047997,0,7.9,110
219,0.7292725800047997,0,7.7,120
220,0.2216211762328809,0,6.5,130
221,0.2216211762328809,0,6.4,170
222,0.2216211762328809,0,6.9,190
223,0.4398989432860826,0.004664723032069971,6,270
224,0.4398989432860826,0.02332361516034985,6,270
225,0.7292725800047997,0.04431486880466472,5.7,190
226,0.7292725800047997,0.06997084548104957,5.9,180
227,0.7292725800047997,0.05597667638483964,6.7,170
228,0.9063118687916767,0.05364431486880466,6.800000000000001,170
229,0.9973926821710345,0.03965014577259475,6.5,180
230,1,0.009329446064139942,6.4,180
231,1,0.002332361516034985,6.5,170
232,1,0,7.2,180
233,1,0,8,170
234,1,0,8.700000000000001,160
235,1,0,9.300000000000001,150
236,1,0,9.600000000000001,120
237,1,0,10.1,100
238,1,0,10.9,50
239,1,0,11.1,10
240,1,0,11.2,0
241,1,0,11.3,0
242,1,0,11.8,0
243,1,0,11.6,0
244,0.9063118687916767,0,10.7,0
245,0.9063118687916767,0,10.2,70
246,0.7292725800047997,0,9.600000000000001,110
247,0.4398989432860826,0,9.1,190
248,0.7292725800047997,0.02099125364431487,9.200000000000001,190
249,0.7292725800047997,0.1119533527696793,9.800000000000001,160
250,0.9063118687916767,0.1492711370262391,10,160
251,0.9973926821710345,0.1329446064139942,10,150
252,1,0.167930029154519,10.3,130
253,1,0.1516034985422741,10,150
254,1,0.07696793002915453,9.600000000000001,150
255,1,0.0163265306122449,9.300000000000001,150
256,1,0,9.600000000000001,160
257,1,0,9.200000000000001,160
258,1,0,8.800000000000001,160
259,1,0,8.9,150
260,1,0,9.1,110
261,1,0,9.1,110
262,1,0,9.1,80
263,1,0,9.300000000000001,20
264,1,0,9.800000000000001,10
265,1,0,9.5,10
266,1,0,9.5,0
267,1,0,9.1,0
268,1,0,9.200000000000001,40
269,1,0,10.5,110
270,1,0,11.1,150
271,1,0,11.5,170
272,1,0.004664723032069971,11.5,190
273,1,0.01399416909620991,11.4,130
274,1,0.02798833819241982,11.6,130
275,1,0.02332361516034985,11.4,130
276,1,0.02099125364431487,11.2,120
277,1,0.01865889212827988,11.3,130
278,1,0.009329446064139942,11.2,130
279,1,0.002332361516034985,11.1,130
280,1,0,11.1,160
281,1,0,11.1,170
282,1,0,11.2,160
283,1,0,10.5,160
284,1,0,10.8,110
285,1,0,10.4,80
286,1,0,9.9,50
287,1,0,9.200000000000001,40
288,1,0,9.1,20
289,1,0,8.5,10
290,1,0,8.700000000000001,0
291,1,0,8.4,0
292,1,0,9,40
293,1,0,8.6,70
294,1,0,8.800000000000001,110
295,1,0.004664723032069971,9.1,130
296,1,0.01166180758017493,8.4,130
297,1,0.03032069970845482,9.1,120
298,1,0.05597667638483964,9.300000000000001,110
299,1,0.05830903790087464,9.5,100
300,1,0.07463556851311953,9.5,80
301,1,0.07696793002915453,9.600000000000001,80
302,1,0.04198250728862974,9.1,100
303,1,0.006997084548104955,9.5,110
304,1,0,9.300000000000001,170
305,0.9973926821710345,0,9.600000000000001,190
