0,12,15.5
0,13.5,15
0,12,14.9
0,12,13.9
0,12,13.1
0,10.5,12.9
0,10.5,12.5
0.002777777777777778,9,11.6
0.02222222222222222,7.5,11.5
0.09444444444444444,7.5,12
0.1277777777777778,9,12.8
0.09722222222222222,9,12.3
0.1027777777777778,9,12.9
0.06111111111111112,7.5,12.5
0.03055555555555556,6,12.3
0.005555555555555556,4.5,12.2
0,6,12.1
0,6,11.5
0,4.5,10.7
0,4.5,10.6
0,4.5,10.5
0,6,10.6
0,4.5,11.3
0,6,11.4
0,6,11.4
0,6,11.9
0,6,12.2
0,7.5,12.7
0,9,12.4
0,9,9.9
0,6,9.300000000000001
0.002777777777777778,4.5,8.9
0.01111111111111111,6,9.1
0.04444444444444445,6,9
0.1055555555555556,4.5,9.300000000000001
0.1222222222222222,6,9.700000000000001
0.06388888888888888,6,9.700000000000001
0.03055555555555556,6,9.1
0.03055555555555556,6,9.200000000000001
0.002777777777777778,6,8.9
0,4.5,8.5
0,4.5,7.100000000000001
0,4.5,6.9
0,3,5.7
0,3,5.2
0,3,4.9
0,3,5.2
0,3,4.5
0,3,4.800000000000001
0,1.5,2.1
0,1.5,1.9
0,3,3.1
0,3,3.1
0,3,2.5
0,3,3.2
0.002777777777777778,3,3.9
0.01666666666666667,4.5,5
0.03055555555555556,6,6.300000000000001
0.03611111111111111,6,7
0.04444444444444445,6,7.600000000000001
0.07222222222222223,6,8.1
0.07777777777777777,6,8.4
0.03055555555555556,7.5,8.1
0.008333333333333333,7.5,8
0,9,8
0,9,8.200000000000001
0,10.5,8.4
0,10.5,8.4
0,10.5,8.6
0,10.5,8.9
0,10.5,9.1
0,10.5,8.800000000000001
0,10.5,8.800000000000001
0,12,9.700000000000001
0,13.5,10.2
0,12,11.1
0,13.5,11.2
0,12,11.2
0,12,11.6
0.002777777777777778,12,11.5
0.005555555555555556,12,11.5
0.01944444444444444,10.5,11.8
0.02222222222222222,10.5,11.9
0.04166666666666666,12,12.7
0.09444444444444444,10.5,12.8
0.08055555555555556,12,12.6
0.02777777777777778,10.5,12.5
0.005555555555555556,10.5,12.3
0,10.5,12.1
0,10.5,12.1
0,10.5,12
0,10.5,12.1
0,10.5,12.2
0,12,11.8
0,12,11.5
0,10.5,11.1
0,9,11.1
0,9,11
0,9,10.9
0,9,10.9
0,7.5,10.8
0,7.5,10.5
0,7.5,10.6
0.002777777777777778,6,10.4
0.02222222222222222,6,10.4
0.05833333333333333,6,10.7
0.075,6,11
0.1388888888888889,6,11.6
0.1361111111111111,6,11.7
0.07222222222222223,6,11.4
0.03888888888888888,6,10.7
0.008333333333333333,6,9.9
0,4.5,9.700000000000001
0,4.5,10.2
0,6,10.8
0,6,11
0,6,11.1
0,7.5,11.1
0,7.5,10.9
0,9,11
0,9,10.6
0,7.5,10.9
0,7.5,10.7
0,9,10.8
0,10.5,11
0,10.5,10.5
0,10.5,10.3
0.002777777777777778,9,10.2
0.03888888888888888,6,10.2
0.1416666666666667,6,10.4
0.2083333333333333,7.5,10.6
0.1694444444444445,6,10.7
0.2083333333333333,7.5,11.3
0.1666666666666667,7.5,11
0.03888888888888888,6,10.5
0.008333333333333333,6,9.800000000000001
0,4.5,9.600000000000001
0,4.5,9.700000000000001
0,3,10
0,4.5,10.6
0,6,11.1
0,7.5,11
0,7.5,10.9
0,9,11
0,7.5,10.9
0,6,10.5
0,7.5,10.4
0,7.5,9.9
0,9,9.9
0,7.5,10
0,7.5,9.9
0.002777777777777778,7.5,10.2
0.03611111111111111,9,10.2
0.05,9,10.8
0.1166666666666667,7.5,11.2
0.1888888888888889,9,11.7
0.1333333333333333,10.5,11.1
0.1222222222222222,9,11.2
0.04444444444444445,9,11
0.01111111111111111,9,10.8
0,9,10.3
0,9,9.700000000000001
0,9,9.5
0,9,10.1
0,10.5,10
0,9,10.2
0,9,10.7
0,9,8.4
0,6,8.700000000000001
0,6,9
0,6,9.200000000000001
0,4.5,9
0,4.5,8.300000000000001
0,4.5,7.300000000000001
0,4.5,7.2
0.002777777777777778,4.5,6.600000000000001
0.025,6,6.800000000000001
0.1305555555555555,7.5,8
0.2,7.5,9.1
0.2166666666666666,7.5,9.600000000000001
0.1638888888888889,9,9.700000000000001
0.1694444444444445,7.5,10
0.08333333333333333,7.5,9.4
0.01944444444444444,7.5,8.6
0,6,8.1
0,6,8.4
0,6,8.200000000000001
0,7.5,8.4
0,6,8.1
0,6,7.7
0,7.5,7.7
0,7.5,7.300000000000001
0,7.5,6.7
0,6,5.9
0,6,5.5
0,6,5
0,7.5,5.600000000000001
0,6,6.100000000000001
0,7.5,6.5
0.002777777777777778,7.5,6.7
0.008333333333333333,7.5,7.100000000000001
0.04722222222222222,7.5,8
0.08333333333333333,7.5,7.9
0.09444444444444444,6,7.5
0.1083333333333333,6,8.5
0.07777777777777777,6,8.1
0.05,6,8.1
0.01111111111111111,4.5,7.7
0,4.5,7
0,4.5,6.800000000000001
0,4.5,7.100000000000001
0,6,7.300000000000001
0,6,7.4
0,4.5,7.300000000000001
0,4.5,6.600000000000001
0,4.5,6.5
0,6,6.800000000000001
0,6,6.4
0,4.5,6.600000000000001
0,6,7.2
0,4.5,6.600000000000001
0,4.5,5.2
0,4.5,6.5
0.005555555555555556,6,5.7
0.04166666666666666,7.5,5.7
0.06388888888888888,6,5.800000000000001
0.08055555555555556,7.5,5.600000000000001
0.07777777777777777,7.5,6.2
0.05555555555555556,7.5,6.800000000000001
0.04722222222222222,9,7.2
0.01666666666666667,10.5,6.4
0.002777777777777778,10.5,6.300000000000001
0,12,6.2
0,12,6.800000000000001
0,12,7.7
0,10.5,8.300000000000001
0,10.5,8.6
0,10.5,9
0,9,9.700000000000001
0,9,10.4
0,9,10.7
0,10.5,11.2
0,10.5,11.5
0,7.5,11.2
0,7.5,11.5
0,7.5,10.9
0,6,10.3
0.002777777777777778,7.5,9.9
0.01666666666666667,6,8.800000000000001
0.1083333333333333,6,9.9
0.2055555555555555,7.5,10.3
0.1888888888888889,9,10.1
0.1833333333333333,10.5,10.3
0.1638888888888889,9,10.5
0.09722222222222222,9,9.700000000000001
0.01944444444444444,10.5,9.5
0,10.5,9.5
0,10.5,9.5
0,12,9.1
0,13.5,8.6
0,12,8.6
0,10.5,9.1
0,10.5,9.1
0,10.5,9.1
0,10.5,9.1
0,10.5,9.200000000000001
0,10.5,9.300000000000001
0,12,8.9
0,12,9.1
0,15,9.300000000000001
0,12,9.700000000000001
0.002777777777777778,10.5,11
0.008333333333333333,12,11.1
0.01666666666666667,12,11.3
0.02222222222222222,10.5,11
0.02777777777777778,10.5,11
0.03055555555555556,10.5,11
0.01944444444444444,10.5,10.9
0.01388888888888889,10.5,10.9
0.002777777777777778,12,10.9
0,12,10.9
0,12,10.7
0,12,10.7
0,12,10.5
0,9,10
0,10.5,10.5
0,10.5,9.9
0,10.5,9.4
0,9,8.9
0,10.5,8.800000000000001
0,10.5,8.800000000000001
0,12,8.700000000000001
0,12,8.5
0,10.5,8.200000000000001
0,10.5,8.4
0.002777777777777778,12,8.700000000000001
0.025,10.5,8.300000000000001
0.03611111111111111,10.5,8.4
0.05,10.5,8.9
0.075,10.5,9.4
0.08611111111111111,12,9.700000000000001
0.075,12,9.700000000000001
0.04722222222222222,10.5,9.5
0.01666666666666667,10.5,9.200000000000001
0,9,8.4
0,10.5,7.800000000000001
0,9,8.1
0,9,8.1
0,9,8.5
0,7.5,8.5
0,9,8.6
