# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# 356         5.146       51.859      0.70        Herwijnen   
# 377         5.763       51.198      30.00       Ell         
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,   HH,   FH
  356,20230404,   20,   30
  356,20230404,   21,   30
  356,20230404,   22,   20
  356,20230404,   23,   10
  356,20230404,   24,   10
  356,20230405,    1,   20
  356,20230405,    2,   10
  356,20230405,    3,   10
  356,20230405,    4,   20
  356,20230405,    5,   20
  356,20230405,    6,   10
  356,20230405,    7,   10
  356,20230405,    8,   20
  356,20230405,    9,   10
  356,20230405,   10,   20
  356,20230405,   11,   20
  356,20230405,   12,   10
  356,20230405,   13,   20
  356,20230405,   14,   10
  356,20230405,   15,   10
  356,20230405,   16,   10
  356,20230405,   17,   10
  356,20230405,   18,   10
  356,20230405,   19,   10
  356,20230405,   20,   10
  356,20230405,   21,   10
  356,20230405,   22,   20
  356,20230405,   23,   20
  356,20230405,   24,   20
  356,20230406,    1,   20
  356,20230406,    2,   20
  356,20230406,    3,   20
  356,20230406,    4,   30
  356,20230406,    5,   30
  356,20230406,    6,   30
  356,20230406,    7,   30
  356,20230406,    8,   30
  356,20230406,    9,   40
  356,20230406,   10,   40
  356,20230406,   11,   60
  356,20230406,   12,   60
  356,20230406,   13,   70
  356,20230406,   14,   60
  356,20230406,   15,   60
  356,20230406,   16,   60
  356,20230406,   17,   40
  356,20230406,   18,   40
  356,20230406,   19,   30
  356,20230406,   20,   20
  356,20230406,   21,   30
  356,20230406,   22,   40
  356,20230406,   23,   40
  356,20230406,   24,   40
  356,20230407,    1,   40
  356,20230407,    2,   30
  356,20230407,    3,   30
  356,20230407,    4,   30
  356,20230407,    5,   30
  356,20230407,    6,   30
  356,20230407,    7,   30
  356,20230407,    8,   40
  356,20230407,    9,   50
  356,20230407,   10,   50
  356,20230407,   11,   50
  356,20230407,   12,   40
  356,20230407,   13,   50
  356,20230407,   14,   40
  356,20230407,   15,   40
  356,20230407,   16,   40
  356,20230407,   17,   30
  356,20230407,   18,   30
  356,20230407,   19,   30
  356,20230407,   20,   30
  356,20230407,   21,   20
  356,20230407,   22,   20
  356,20230407,   23,   20
  356,20230407,   24,   20
  356,20230408,    1,   20
  356,20230408,    2,   10
  356,20230408,    3,   10
  356,20230408,    4,   10
  356,20230408,    5,   10
  356,20230408,    6,   10
  356,20230408,    7,   10
  356,20230408,    8,   10
  356,20230408,    9,   20
  356,20230408,   10,   10
  356,20230408,   11,   10
  356,20230408,   12,   10
  356,20230408,   13,   20
  356,20230408,   14,   20
  356,20230408,   15,   30
  356,20230408,   16,   30
  356,20230408,   17,   30
  356,20230408,   18,   20
  356,20230408,   19,   10
  356,20230408,   20,   10
  356,20230408,   21,   20
  356,20230408,   22,   20
  356,20230408,   23,   30
  356,20230408,   24,   20
  356,20230409,    1,   30
  356,20230409,    2,   20
  356,20230409,    3,   20
  356,20230409,    4,   20
  356,20230409,    5,   20
  356,20230409,    6,   30
  356,20230409,    7,   20
  356,20230409,    8,   30
  356,20230409,    9,   30
  356,20230409,   10,   20
  356,20230409,   11,   30
  356,20230409,   12,   30
  356,20230409,   13,   30
  356,20230409,   14,   30
  356,20230409,   15,   30
  356,20230409,   16,   40
  356,20230409,   17,   30
  356,20230409,   18,   30
  356,20230409,   19,   20
  356,20230409,   20,   30
  356,20230409,   21,   30
  356,20230409,   22,   30
  356,20230409,   23,   30
  356,20230409,   24,   30
  356,20230410,    1,   30
  356,20230410,    2,   40
  356,20230410,    3,   40
  356,20230410,    4,   30
  356,20230410,    5,   30
  356,20230410,    6,   30
  356,20230410,    7,   40
  356,20230410,    8,   50
  356,20230410,    9,   50
  356,20230410,   10,   50
  356,20230410,   11,   70
  356,20230410,   12,   70
  356,20230410,   13,   70
  356,20230410,   14,   70
  356,20230410,   15,   60
  356,20230410,   16,   50
  356,20230410,   17,   70
  356,20230410,   18,   60
  356,20230410,   19,   60
  356,20230410,   20,   60
  356,20230410,   21,   60
  356,20230410,   22,   70
  356,20230410,   23,   70
  356,20230410,   24,   70
  356,20230411,    1,   70
  356,20230411,    2,   60
  356,20230411,    3,   80
  356,20230411,    4,   80
  356,20230411,    5,   70
  356,20230411,    6,   70
  356,20230411,    7,   70
  356,20230411,    8,   80
  356,20230411,    9,  100
  356,20230411,   10,   90
  356,20230411,   11,   90
  356,20230411,   12,   90
  356,20230411,   13,   90
  356,20230411,   14,  100
  356,20230411,   15,   80
  356,20230411,   16,   70
  356,20230411,   17,   50
  356,20230411,   18,   20
  356,20230411,   19,   30
  356,20230411,   20,   40
  356,20230411,   21,   50
  356,20230411,   22,   40
  356,20230411,   23,   50
  356,20230411,   24,   70
  356,20230412,    1,   80
  356,20230412,    2,   70
  356,20230412,    3,   70
  356,20230412,    4,   80
  356,20230412,    5,   70
  356,20230412,    6,   50
  356,20230412,    7,   40
  356,20230412,    8,   40
  356,20230412,    9,   40
  356,20230412,   10,   40
  356,20230412,   11,   60
  356,20230412,   12,   70
  356,20230412,   13,   80
  356,20230412,   14,   50
  356,20230412,   15,   60
  356,20230412,   16,   40
  356,20230412,   17,   40
  356,20230412,   18,   50
  356,20230412,   19,   30
  356,20230412,   20,   40
  356,20230412,   21,   50
  356,20230412,   22,   80
  356,20230412,   23,   80
  356,20230412,   24,   80
  356,20230413,    1,   70
  356,20230413,    2,   80
  356,20230413,    3,   60
  356,20230413,    4,   50
  356,20230413,    5,   50
  356,20230413,    6,   60
  356,20230413,    7,   60
  356,20230413,    8,   80
  356,20230413,    9,   90
  356,20230413,   10,   90
  356,20230413,   11,   90
  356,20230413,   12,   90
  356,20230413,   13,   90
  356,20230413,   14,   90
  356,20230413,   15,   90
  356,20230413,   16,   80
  356,20230413,   17,   60
  356,20230413,   18,   40
  356,20230413,   19,   30
  356,20230413,   20,   30
  356,20230413,   21,   20
  356,20230413,   22,   20
  356,20230413,   23,   20
  356,20230413,   24,   30
  356,20230414,    1,   20
  356,20230414,    2,   20
  356,20230414,    3,   20
  356,20230414,    4,   30
  356,20230414,    5,   30
  356,20230414,    6,   30
  356,20230414,    7,   30
  356,20230414,    8,   30
  356,20230414,    9,   40
  356,20230414,   10,   50
  356,20230414,   11,   50
  356,20230414,   12,   50
  356,20230414,   13,   40
  356,20230414,   14,   40
  356,20230414,   15,   30
  356,20230414,   16,   40
  356,20230414,   17,   40
  356,20230414,   18,   40
  356,20230414,   19,   20
  356,20230414,   20,   20
  356,20230414,   21,   30
  356,20230414,   22,   40
  356,20230414,   23,   40
  356,20230414,   24,   40
  356,20230415,    1,   40
  356,20230415,    2,   20
  356,20230415,    3,   40
  356,20230415,    4,   40
  356,20230415,    5,   40
  356,20230415,    6,   40
  356,20230415,    7,   40
  356,20230415,    8,   40
  356,20230415,    9,   50
  356,20230415,   10,   60
  356,20230415,   11,   60
  356,20230415,   12,   70
  356,20230415,   13,   70
  356,20230415,   14,   70
  356,20230415,   15,   70
  356,20230415,   16,   70
  356,20230415,   17,   70
  356,20230415,   18,   60
  356,20230415,   19,   50
  356,20230415,   20,   50
  356,20230415,   21,   50
  356,20230415,   22,   40
  356,20230415,   23,   40
  356,20230415,   24,   40
  356,20230416,    1,   50
  356,20230416,    2,   40
  356,20230416,    3,   50
  356,20230416,    4,   50
  356,20230416,    5,   50
  356,20230416,    6,   40
  356,20230416,    7,   40
  356,20230416,    8,   40
  356,20230416,    9,   40
  356,20230416,   10,   40
  356,20230416,   11,   30
  356,20230416,   12,   40
  356,20230416,   13,   40
  356,20230416,   14,   40
  356,20230416,   15,   30
  356,20230416,   16,   30
  356,20230416,   17,   30
  356,20230416,   18,   30
  356,20230416,   19,   30
  356,20230416,   20,   30
  356,20230416,   21,   30
  356,20230416,   22,   30
  356,20230416,   23,   30
  356,20230416,   24,   30
  356,20230417,    1,   30
  356,20230417,    2,   30
  356,20230417,    3,   30
  356,20230417,    4,   30
  356,20230417,    5,   30
  356,20230417,    6,   30
  356,20230417,    7,   30
  356,20230417,    8,   30
  356,20230417,    9,   40
  356,20230417,   10,   30
  356,20230417,   11,   30
  356,20230417,   12,   30
  356,20230417,   13,   40
  356,20230417,   14,   50
  356,20230417,   15,   50
  356,20230417,   16,   40
  356,20230417,   17,   50
  356,20230417,   18,   40
  356,20230417,   19,   30
  356,20230417,   20,   40
  356,20230417,   21,   40
  356,20230417,   22,   40
  356,20230417,   23,   30
  356,20230417,   24,   30
  356,20230418,    1,   40
  356,20230418,    2,   40
  356,20230418,    3,   40
  356,20230418,    4,   30
  356,20230418,    5,   40
  356,20230418,    6,   40
  356,20230418,    7,   50
  356,20230418,    8,   50
  356,20230418,    9,   60
  356,20230418,   10,   60
  356,20230418,   11,   80
  356,20230418,   12,   80
  356,20230418,   13,   70
  356,20230418,   14,   70
  356,20230418,   15,   70
  356,20230418,   16,   60
  356,20230418,   17,   70
  356,20230418,   18,   60
  356,20230418,   19,   40
  356,20230418,   20,   20
  356,20230418,   21,   30
  356,20230418,   22,   40
  356,20230418,   23,   40
  356,20230418,   24,   50
  356,20230419,    1,   40
  356,20230419,    2,   50
  356,20230419,    3,   40
  356,20230419,    4,   50
  356,20230419,    5,   50
  356,20230419,    6,   50
  356,20230419,    7,   60
  356,20230419,    8,   60
  356,20230419,    9,   70
  356,20230419,   10,   70
  356,20230419,   11,   90
  356,20230419,   12,   70
  356,20230419,   13,   70
  356,20230419,   14,   70
  356,20230419,   15,   60
  356,20230419,   16,   70
  356,20230419,   17,   70
  356,20230419,   18,   60
  356,20230419,   19,   50
  356,20230419,   20,   50
  356,20230419,   21,   50
  356,20230419,   22,   50
  356,20230419,   23,   40
  356,20230419,   24,   40
  356,20230420,    1,   40
  356,20230420,    2,   40
  356,20230420,    3,   40
  356,20230420,    4,   20
  356,20230420,    5,   30
  356,20230420,    6,   40
  356,20230420,    7,   60
  356,20230420,    8,   70
  356,20230420,    9,   70
  356,20230420,   10,   60
  356,20230420,   11,   50
  356,20230420,   12,   70
  356,20230420,   13,   60
  356,20230420,   14,   70
  356,20230420,   15,   70
  356,20230420,   16,   70
  356,20230420,   17,   70
  356,20230420,   18,   60
  356,20230420,   19,   30
  356,20230420,   20,   40
  356,20230420,   21,   50
  356,20230420,   22,   40
  356,20230420,   23,   30
  356,20230420,   24,   30
  356,20230421,    1,   40
  356,20230421,    2,   30
  356,20230421,    3,   20
  356,20230421,    4,   30
  356,20230421,    5,   30
  356,20230421,    6,   30
  356,20230421,    7,   40
  356,20230421,    8,   50
  356,20230421,    9,   40
  356,20230421,   10,   50
  356,20230421,   11,   50
  356,20230421,   12,   60
  356,20230421,   13,   60
  356,20230421,   14,   70
  356,20230421,   15,   60
  356,20230421,   16,   50
  356,20230421,   17,   40
  356,20230421,   18,   40
  356,20230421,   19,   60
  356,20230421,   20,   20
  356,20230421,   21,   40
  356,20230421,   22,   60
  356,20230421,   23,   20
  356,20230421,   24,   30
  356,20230422,    1,   10
  356,20230422,    2,   10
  356,20230422,    3,   10
  356,20230422,    4,   10
  356,20230422,    5,   10
  356,20230422,    6,   10
  356,20230422,    7,   10
  356,20230422,    8,   20
  356,20230422,    9,   20
  356,20230422,   10,   20
  356,20230422,   11,   30
  356,20230422,   12,   30
  356,20230422,   13,   30
  356,20230422,   14,   20
  356,20230422,   15,   20
  356,20230422,   16,   40
  356,20230422,   17,   40
  356,20230422,   18,   30
  356,20230422,   19,   20
  356,20230422,   20,   20
  356,20230422,   21,   20
  356,20230422,   22,   20
  356,20230422,   23,   30
  356,20230422,   24,   30
  356,20230423,    1,   30
  356,20230423,    2,   30
  356,20230423,    3,   30
  356,20230423,    4,   30
  356,20230423,    5,   30
  356,20230423,    6,   30
  356,20230423,    7,   40
  356,20230423,    8,   40
  356,20230423,    9,   50
  356,20230423,   10,   50
  356,20230423,   11,   60
  356,20230423,   12,   50
  356,20230423,   13,   60
  356,20230423,   14,   60
  356,20230423,   15,   60
  356,20230423,   16,   40
  356,20230423,   17,   30
  356,20230423,   18,   40
  356,20230423,   19,   50
  356,20230423,   20,   50
  356,20230423,   21,   40
  356,20230423,   22,   50
  356,20230423,   23,  100
  356,20230423,   24,   80
  356,20230424,    1,   70
  356,20230424,    2,   50
  356,20230424,    3,   60
  356,20230424,    4,   60
  356,20230424,    5,   50
  356,20230424,    6,   40
  356,20230424,    7,   70
  356,20230424,    8,   80
  356,20230424,    9,   80
  356,20230424,   10,   80
  356,20230424,   11,   80
  356,20230424,   12,   90
  356,20230424,   13,   90
  356,20230424,   14,   80
  356,20230424,   15,   80
  356,20230424,   16,   80
  356,20230424,   17,   70
  356,20230424,   18,   70
  356,20230424,   19,   50
  356,20230424,   20,   40
  356,20230424,   21,   40
  356,20230424,   22,   40
  356,20230424,   23,   30
  356,20230424,   24,   30
  356,20230425,    1,   30
  356,20230425,    2,   30
  356,20230425,    3,   20
  356,20230425,    4,   30
  356,20230425,    5,   20
  356,20230425,    6,   20
  356,20230425,    7,   30
  356,20230425,    8,   40
  356,20230425,    9,   40
  356,20230425,   10,   40
  356,20230425,   11,   60
  356,20230425,   12,   60
  356,20230425,   13,   60
  356,20230425,   14,   40
  356,20230425,   15,   70
  356,20230425,   16,   60
  356,20230425,   17,   60
  356,20230425,   18,   50
  356,20230425,   19,   40
  356,20230425,   20,   20
  356,20230425,   21,   20
  356,20230425,   22,   20
  356,20230425,   23,   20
  356,20230425,   24,   10
  356,20230426,    1,   10
  356,20230426,    2,   20
  356,20230426,    3,   10
  356,20230426,    4,   10
  356,20230426,    5,   10
  356,20230426,    6,   10
  356,20230426,    7,   10
  356,20230426,    8,   20
  356,20230426,    9,   20
  356,20230426,   10,   20
  356,20230426,   11,   20
  356,20230426,   12,   20
  356,20230426,   13,   20
  356,20230426,   14,   10
  356,20230426,   15,   20
  356,20230426,   16,   20
  356,20230426,   17,   20
  356,20230426,   18,   20
  356,20230426,   19,   20
  356,20230426,   20,   20
  356,20230426,   21,   20
  356,20230426,   22,   20
  356,20230426,   23,   20
  356,20230426,   24,   20
  356,20230427,    1,   10
  356,20230427,    2,   20
  356,20230427,    3,   20
  356,20230427,    4,   20
  356,20230427,    5,   20
  356,20230427,    6,   30
  356,20230427,    7,   30
  356,20230427,    8,   40
  356,20230427,    9,   30
  356,20230427,   10,   40
  356,20230427,   11,   30
  356,20230427,   12,   40
  356,20230427,   13,   40
  356,20230427,   14,   40
  356,20230427,   15,   40
  356,20230427,   16,   50
  356,20230427,   17,   40
  356,20230427,   18,   40
  356,20230427,   19,   30
  356,20230427,   20,   30
  356,20230427,   21,   40
  356,20230427,   22,   50
  356,20230427,   23,   50
  356,20230427,   24,   40
  356,20230428,    1,   30
  356,20230428,    2,   30
  356,20230428,    3,   40
  356,20230428,    4,   30
  356,20230428,    5,   30
  356,20230428,    6,   30
  356,20230428,    7,   20
  356,20230428,    8,   30
  356,20230428,    9,   30
  356,20230428,   10,   30
  356,20230428,   11,   50
  356,20230428,   12,   60
  356,20230428,   13,   60
  356,20230428,   14,   70
  356,20230428,   15,   60
  356,20230428,   16,   60
  356,20230428,   17,   50
  356,20230428,   18,   60
  356,20230428,   19,   60
  356,20230428,   20,   50
  356,20230428,   21,   60
  356,20230428,   22,   60
  356,20230428,   23,   50
  356,20230428,   24,   50
  356,20230429,    1,   40
  356,20230429,    2,   30
  356,20230429,    3,   30
  356,20230429,    4,   30
  356,20230429,    5,   20
  356,20230429,    6,   20
  356,20230429,    7,   20
  356,20230429,    8,   30
  356,20230429,    9,   30
  356,20230429,   10,   40
  356,20230429,   11,   30
  356,20230429,   12,   30
  356,20230429,   13,   20
  356,20230429,   14,   20
  356,20230429,   15,   30
  356,20230429,   16,   30
  356,20230429,   17,   40
  356,20230429,   18,   30
  356,20230429,   19,   30
  356,20230429,   20,   30
  356,20230429,   21,   30
  356,20230429,   22,   20
  356,20230429,   23,   10
  356,20230429,   24,   20
  356,20230430,    1,   20
  356,20230430,    2,   20
  356,20230430,    3,   30
  356,20230430,    4,   20
  356,20230430,    5,   20
  356,20230430,    6,   20
  356,20230430,    7,   30
  356,20230430,    8,   30
  356,20230430,    9,   30
  356,20230430,   10,   30
  356,20230430,   11,   30
  356,20230430,   12,   40
  356,20230430,   13,   40
  356,20230430,   14,   40
  356,20230430,   15,   40
  356,20230430,   16,   40
  356,20230430,   17,   40
  356,20230430,   18,   30
  356,20230430,   19,   30
  356,20230430,   20,   20
  356,20230430,   21,   20
  356,20230430,   22,   20
  356,20230430,   23,   20
  356,20230430,   24,   10
  356,20230501,    1,   20
  356,20230501,    2,   20
  356,20230501,    3,   20
  356,20230501,    4,   20
  356,20230501,    5,   10
  356,20230501,    6,   20
  356,20230501,    7,   20
  356,20230501,    8,   10
  356,20230501,    9,   10
  356,20230501,   10,   20
  356,20230501,   11,   40
  356,20230501,   12,   50
  356,20230501,   13,   30
  356,20230501,   14,   30
  356,20230501,   15,   40
  356,20230501,   16,   50
  356,20230501,   17,   50
  356,20230501,   18,   40
  356,20230501,   19,   40
  356,20230501,   20,   30
  356,20230501,   21,   30
  356,20230501,   22,   40
  356,20230501,   23,   30
  356,20230501,   24,   40
  356,20230502,    1,   40
  356,20230502,    2,   40
  356,20230502,    3,   40
  356,20230502,    4,   40
  356,20230502,    5,   30
  356,20230502,    6,   30
  356,20230502,    7,   40
  356,20230502,    8,   40
  356,20230502,    9,   40
  356,20230502,   10,   40
  356,20230502,   11,   40
  356,20230502,   12,   30
  356,20230502,   13,   40
  356,20230502,   14,   40
  356,20230502,   15,   30
  356,20230502,   16,   40
  356,20230502,   17,   30
  356,20230502,   18,   40
  356,20230502,   19,   30
  356,20230502,   20,   30
  356,20230502,   21,   20
  356,20230502,   22,   20
  356,20230502,   23,   20
  356,20230502,   24,   20
  356,20230503,    1,   20
  356,20230503,    2,   20
  356,20230503,    3,   20
  356,20230503,    4,   20
  356,20230503,    5,   20
  356,20230503,    6,   20
  356,20230503,    7,   30
  356,20230503,    8,   50
  356,20230503,    9,   50
  356,20230503,   10,   40
  356,20230503,   11,   40
  356,20230503,   12,   40
  356,20230503,   13,   50
  356,20230503,   14,   40
  356,20230503,   15,   50
  356,20230503,   16,   50
  356,20230503,   17,   50
  356,20230503,   18,   40
  356,20230503,   19,   30
  356,20230503,   20,   30
  356,20230503,   21,   30
  356,20230503,   22,   40
  356,20230503,   23,   30
  356,20230503,   24,   40
  356,20230504,    1,   40
  356,20230504,    2,   40
  356,20230504,    3,   40
  356,20230504,    4,   40
  356,20230504,    5,   30
  356,20230504,    6,   40
  356,20230504,    7,   40
  356,20230504,    8,   50
  356,20230504,    9,   50
  356,20230504,   10,   50
  356,20230504,   11,   50
  356,20230504,   12,   60
  356,20230504,   13,   60
  356,20230504,   14,   70
  356,20230504,   15,   70
  356,20230504,   16,   60
  356,20230504,   17,   40
  356,20230504,   18,   30
  356,20230504,   19,   30
  356,20230504,   20,   40
  356,20230504,   21,   30
  356,20230504,   22,   30
  356,20230504,   23,   20
  356,20230504,   24,   20
  356,20230505,    1,   50
  356,20230505,    2,   30
  356,20230505,    3,   20
  356,20230505,    4,   20
  356,20230505,    5,   20
  356,20230505,    6,   20
  356,20230505,    7,   30
  356,20230505,    8,   20
  356,20230505,    9,   30
  356,20230505,   10,   30
  356,20230505,   11,   50
  356,20230505,   12,   20
  356,20230505,   13,   10
  356,20230505,   14,   20
  356,20230505,   15,   30
  356,20230505,   16,   10
  356,20230505,   17,   10
  356,20230505,   18,   20
  356,20230505,   19,   20
  356,20230505,   20,   20
  356,20230505,   21,   20
  356,20230505,   22,   20
  356,20230505,   23,   10
  356,20230505,   24,   10
  356,20230506,    1,   20
  356,20230506,    2,   10
  356,20230506,    3,   20
  356,20230506,    4,   10
  356,20230506,    5,   10
  356,20230506,    6,   10
  356,20230506,    7,   10
  356,20230506,    8,   10
  356,20230506,    9,   10
  356,20230506,   10,   30
  356,20230506,   11,   30
  356,20230506,   12,   20
  356,20230506,   13,   20
  356,20230506,   14,   20
  356,20230506,   15,   10
  356,20230506,   16,   10
  356,20230506,   17,   40
  356,20230506,   18,   40
  356,20230506,   19,   10
  356,20230506,   20,   10
  356,20230506,   21,   10
  356,20230506,   22,   10
  356,20230506,   23,   10
  356,20230506,   24,   20
  356,20230507,    1,   30
  356,20230507,    2,   20
  356,20230507,    3,   20
  356,20230507,    4,   20
  356,20230507,    5,   20
  356,20230507,    6,   30
  356,20230507,    7,   20
  356,20230507,    8,   20
  356,20230507,    9,   30
  356,20230507,   10,   30
  356,20230507,   11,   30
  356,20230507,   12,   30
  356,20230507,   13,   20
  356,20230507,   14,   20
  356,20230507,   15,   30
  356,20230507,   16,   30
  356,20230507,   17,   30
  356,20230507,   18,   30
  356,20230507,   19,   20
  356,20230507,   20,   10
  356,20230507,   21,   10
  356,20230507,   22,   10
  356,20230507,   23,   10
  356,20230507,   24,   10
  356,20230508,    1,   10
  356,20230508,    2,   10
  356,20230508,    3,   10
  356,20230508,    4,   10
  356,20230508,    5,   10
  356,20230508,    6,   10
  356,20230508,    7,   10
  356,20230508,    8,   20
  356,20230508,    9,   20
  356,20230508,   10,   30
  356,20230508,   11,   30
  356,20230508,   12,   30
  356,20230508,   13,   30
  356,20230508,   14,   30
  356,20230508,   15,   40
  356,20230508,   16,   30
  356,20230508,   17,   40
  356,20230508,   18,   40
  356,20230508,   19,   10
  356,20230508,   20,   10
  356,20230508,   21,   20
  356,20230508,   22,   10
  356,20230508,   23,   10
  356,20230508,   24,   20
  356,20230509,    1,   20
  356,20230509,    2,   20
  356,20230509,    3,   20
  356,20230509,    4,   20
  356,20230509,    5,   30
  356,20230509,    6,   30
  356,20230509,    7,   30
  356,20230509,    8,   30
  356,20230509,    9,   40
  356,20230509,   10,   40
  356,20230509,   11,   50
  356,20230509,   12,   50
  356,20230509,   13,   40
  356,20230509,   14,   40
  356,20230509,   15,   30
  356,20230509,   16,   30
  356,20230509,   17,   40
  356,20230509,   18,   30
  356,20230509,   19,   30
  356,20230509,   20,   30
  356,20230509,   21,   30
  356,20230509,   22,   20
  356,20230509,   23,   10
  356,20230509,   24,   20
  356,20230510,    1,   30
  356,20230510,    2,   30
  356,20230510,    3,   30
  356,20230510,    4,   20
  356,20230510,    5,   30
  356,20230510,    6,   30
  356,20230510,    7,   40
  356,20230510,    8,   40
  356,20230510,    9,   40
  356,20230510,   10,   30
  356,20230510,   11,   30
  356,20230510,   12,   30
  356,20230510,   13,   40
  356,20230510,   14,   30
  356,20230510,   15,   30
  356,20230510,   16,   30
  356,20230510,   17,   30
  356,20230510,   18,   30
  356,20230510,   19,   20
  356,20230510,   20,   20
  356,20230510,   21,   10
  356,20230510,   22,   10
  356,20230510,   23,   10
  356,20230510,   24,   10
  356,20230511,    1,    0
  356,20230511,    2,   10
  356,20230511,    3,   10
  356,20230511,    4,    0
  356,20230511,    5,   10
  356,20230511,    6,   10
  356,20230511,    7,    0
  356,20230511,    8,   10
  356,20230511,    9,   10
  356,20230511,   10,   30
  356,20230511,   11,   40
  356,20230511,   12,   30
  356,20230511,   13,   30
  356,20230511,   14,   40
  356,20230511,   15,   20
  356,20230511,   16,   10
  356,20230511,   17,   10
  356,20230511,   18,   20
  356,20230511,   19,   20
  356,20230511,   20,   10
  356,20230511,   21,   20
  356,20230511,   22,   20
  356,20230511,   23,   20
  356,20230511,   24,   20
  356,20230512,    1,   30
  356,20230512,    2,   30
  356,20230512,    3,   30
  356,20230512,    4,   40
  356,20230512,    5,   50
  356,20230512,    6,   40
  356,20230512,    7,   50
  356,20230512,    8,   50
  356,20230512,    9,   60
  356,20230512,   10,   70
  356,20230512,   11,   70
  356,20230512,   12,   70
  356,20230512,   13,   70
  356,20230512,   14,   60
  356,20230512,   15,   50
  356,20230512,   16,   40
  356,20230512,   17,   50
  356,20230512,   18,   20
  356,20230512,   19,   10
  356,20230512,   20,   20
  356,20230512,   21,   20
  356,20230512,   22,   20
  356,20230512,   23,   20
  356,20230512,   24,   30
  356,20230513,    1,   30
  356,20230513,    2,   20
  356,20230513,    3,   20
  356,20230513,    4,   30
  356,20230513,    5,   30
  356,20230513,    6,   30
  356,20230513,    7,   30
  356,20230513,    8,   30
  356,20230513,    9,   30
  356,20230513,   10,   30
  356,20230513,   11,   30
  356,20230513,   12,   40
  356,20230513,   13,   40
  356,20230513,   14,   40
  356,20230513,   15,   50
  356,20230513,   16,   50
  356,20230513,   17,   50
  356,20230513,   18,   40
  356,20230513,   19,   30
  356,20230513,   20,   30
  356,20230513,   21,   30
  356,20230513,   22,   30
  356,20230513,   23,   30
  356,20230513,   24,   30
  356,20230514,    1,   30
  356,20230514,    2,   20
  356,20230514,    3,   20
  356,20230514,    4,   20
  356,20230514,    5,   20
  356,20230514,    6,   20
  356,20230514,    7,   30
  356,20230514,    8,   30
  356,20230514,    9,   20
  356,20230514,   10,   30
  356,20230514,   11,   20
  356,20230514,   12,   30
  356,20230514,   13,   30
  356,20230514,   14,   30
  356,20230514,   15,   40
  356,20230514,   16,   50
  356,20230514,   17,   50
  356,20230514,   18,   50
  356,20230514,   19,   40
  356,20230514,   20,   30
  356,20230514,   21,   30
  356,20230514,   22,   20
  356,20230514,   23,   30
  356,20230514,   24,   20
  356,20230515,    1,   30
  356,20230515,    2,   30
  356,20230515,    3,   30
  356,20230515,    4,   30
  356,20230515,    5,   40
  356,20230515,    6,   40
  356,20230515,    7,   30
  356,20230515,    8,   20
  356,20230515,    9,   20
  356,20230515,   10,   40
  356,20230515,   11,   40
  356,20230515,   12,   40
  356,20230515,   13,   40
  356,20230515,   14,   70
  356,20230515,   15,   60
  356,20230515,   16,   60
  356,20230515,   17,   60
  356,20230515,   18,   60
  356,20230515,   19,   60
  356,20230515,   20,   60
  356,20230515,   21,   60
  356,20230515,   22,   50
  356,20230515,   23,   40
  356,20230515,   24,   40
  356,20230516,    1,   30
  356,20230516,    2,   30
  356,20230516,    3,   30
  356,20230516,    4,   20
  356,20230516,    5,   20
  356,20230516,    6,   20
  356,20230516,    7,   40
  356,20230516,    8,   50
  356,20230516,    9,   50
  356,20230516,   10,   60
  356,20230516,   11,   60
  356,20230516,   12,   50
  356,20230516,   13,   60
  356,20230516,   14,   60
  356,20230516,   15,   60
  356,20230516,   16,   60
  356,20230516,   17,   50
  356,20230516,   18,   60
  356,20230516,   19,   50
  356,20230516,   20,   40
  356,20230516,   21,   40
  356,20230516,   22,   30
  356,20230516,   23,   30
  356,20230516,   24,   30
  356,20230517,    1,   30
  356,20230517,    2,   30
  356,20230517,    3,   20
  356,20230517,    4,   20
