# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# 356         5.146       51.859      0.70        Herwijnen   
# 377         5.763       51.198      30.00       Ell         
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,   HH,   FH
  330,20230108,   20,  100
  330,20230108,   21,  100
  330,20230108,   22,   80
  330,20230108,   23,   80
  330,20230108,   24,   80
  330,20230109,    1,   70
  330,20230109,    2,   70
  330,20230109,    3,   80
  330,20230109,    4,   80
  330,20230109,    5,   90
  330,20230109,    6,   90
  330,20230109,    7,   90
  330,20230109,    8,   90
  330,20230109,    9,   90
  330,20230109,   10,   90
  330,20230109,   11,   80
  330,20230109,   12,   80
  330,20230109,   13,   80
  330,20230109,   14,   80
  330,20230109,   15,   90
  330,20230109,   16,  100
  330,20230109,   17,  100
  330,20230109,   18,  110
  330,20230109,   19,  110
  330,20230109,   20,  120
  330,20230109,   21,  110
  330,20230109,   22,   80
  330,20230109,   23,   80
  330,20230109,   24,   90
  330,20230110,    1,  100
  330,20230110,    2,   90
  330,20230110,    3,  100
  330,20230110,    4,  110
  330,20230110,    5,   80
  330,20230110,    6,   60
  330,20230110,    7,   60
  330,20230110,    8,   60
  330,20230110,    9,   60
  330,20230110,   10,   90
  330,20230110,   11,   90
  330,20230110,   12,  100
  330,20230110,   13,  100
  330,20230110,   14,  110
  330,20230110,   15,  130
  330,20230110,   16,  140
  330,20230110,   17,  140
  330,20230110,   18,  140
  330,20230110,   19,  130
  330,20230110,   20,  130
  330,20230110,   21,  130
  330,20230110,   22,  130
  330,20230110,   23,  130
  330,20230110,   24,  120
  330,20230111,    1,  120
  330,20230111,    2,  130
  330,20230111,    3,  110
  330,20230111,    4,   90
  330,20230111,    5,   90
  330,20230111,    6,   90
  330,20230111,    7,   90
  330,20230111,    8,   80
  330,20230111,    9,   90
  330,20230111,   10,   80
  330,20230111,   11,   80
  330,20230111,   12,   90
  330,20230111,   13,  100
  330,20230111,   14,  100
  330,20230111,   15,  100
  330,20230111,   16,  110
  330,20230111,   17,  100
  330,20230111,   18,  110
  330,20230111,   19,  110
  330,20230111,   20,  120
  330,20230111,   21,  100
  330,20230111,   22,  100
  330,20230111,   23,  100
  330,20230111,   24,  100
  330,20230112,    1,  110
  330,20230112,    2,  110
  330,20230112,    3,  120
  330,20230112,    4,  140
  330,20230112,    5,  150
  330,20230112,    6,  150
  330,20230112,    7,  160
  330,20230112,    8,  150
  330,20230112,    9,  140
  330,20230112,   10,  140
  330,20230112,   11,  120
  330,20230112,   12,  120
  330,20230112,   13,  130
  330,20230112,   14,  130
  330,20230112,   15,  140
  330,20230112,   16,  130
  330,20230112,   17,  120
  330,20230112,   18,  120
  330,20230112,   19,  120
  330,20230112,   20,  120
  330,20230112,   21,  120
  330,20230112,   22,  120
  330,20230112,   23,  110
  330,20230112,   24,  110
  330,20230113,    1,  110
  330,20230113,    2,  110
  330,20230113,    3,  110
  330,20230113,    4,  100
  330,20230113,    5,  130
  330,20230113,    6,  120
  330,20230113,    7,  140
  330,20230113,    8,  140
  330,20230113,    9,  140
  330,20230113,   10,  140
  330,20230113,   11,  140
  330,20230113,   12,  140
  330,20230113,   13,  130
  330,20230113,   14,  140
  330,20230113,   15,  130
  330,20230113,   16,  110
  330,20230113,   17,  120
  330,20230113,   18,  110
  330,20230113,   19,  120
  330,20230113,   20,  130
  330,20230113,   21,  120
  330,20230113,   22,  110
  330,20230113,   23,  100
  330,20230113,   24,   80
  330,20230114,    1,   70
  330,20230114,    2,   60
  330,20230114,    3,   70
  330,20230114,    4,   90
  330,20230114,    5,   90
  330,20230114,    6,  100
  330,20230114,    7,  110
  330,20230114,    8,  110
  330,20230114,    9,  120
  330,20230114,   10,  140
  330,20230114,   11,  140
  330,20230114,   12,  150
  330,20230114,   13,  150
  330,20230114,   14,  140
  330,20230114,   15,  140
  330,20230114,   16,  120
  330,20230114,   17,  120
  330,20230114,   18,  110
  330,20230114,   19,  130
  330,20230114,   20,  100
  330,20230114,   21,  120
  330,20230114,   22,  130
  330,20230114,   23,  120
  330,20230114,   24,  120
  330,20230115,    1,  120
  330,20230115,    2,  120
  330,20230115,    3,  130
  330,20230115,    4,  130
  330,20230115,    5,  130
  330,20230115,    6,  140
  330,20230115,    7,  140
  330,20230115,    8,  140
  330,20230115,    9,  140
  330,20230115,   10,  140
  330,20230115,   11,  140
  330,20230115,   12,  150
  330,20230115,   13,  150
  330,20230115,   14,  140
  330,20230115,   15,  130
  330,20230115,   16,  120
  330,20230115,   17,  100
  330,20230115,   18,  100
  330,20230115,   19,  100
  330,20230115,   20,  100
  330,20230115,   21,   90
  330,20230115,   22,   80
  330,20230115,   23,   70
  330,20230115,   24,   70
  330,20230116,    1,   80
  330,20230116,    2,   90
  330,20230116,    3,   80
  330,20230116,    4,   80
  330,20230116,    5,   80
  330,20230116,    6,   80
  330,20230116,    7,  100
  330,20230116,    8,   90
  330,20230116,    9,  110
  330,20230116,   10,  100
  330,20230116,   11,   80
  330,20230116,   12,   60
  330,20230116,   13,   70
  330,20230116,   14,   50
  330,20230116,   15,   60
  330,20230116,   16,  100
  330,20230116,   17,  140
  330,20230116,   18,  120
  330,20230116,   19,  120
  330,20230116,   20,  140
  330,20230116,   21,  170
  330,20230116,   22,  150
  330,20230116,   23,  150
  330,20230116,   24,  110
  330,20230117,    1,   90
  330,20230117,    2,  100
  330,20230117,    3,  100
  330,20230117,    4,   90
  330,20230117,    5,   80
  330,20230117,    6,   70
  330,20230117,    7,   50
  330,20230117,    8,   50
  330,20230117,    9,   50
  330,20230117,   10,   50
  330,20230117,   11,   40
  330,20230117,   12,   40
  330,20230117,   13,   40
  330,20230117,   14,   40
  330,20230117,   15,   40
  330,20230117,   16,   40
  330,20230117,   17,   40
  330,20230117,   18,   40
  330,20230117,   19,   40
  330,20230117,   20,   50
  330,20230117,   21,   40
  330,20230117,   22,   40
  330,20230117,   23,   50
  330,20230117,   24,   50
  330,20230118,    1,   70
  330,20230118,    2,   70
  330,20230118,    3,   80
  330,20230118,    4,   80
  330,20230118,    5,   70
  330,20230118,    6,   80
  330,20230118,    7,   70
  330,20230118,    8,   70
  330,20230118,    9,   70
  330,20230118,   10,   80
  330,20230118,   11,   80
  330,20230118,   12,   90
  330,20230118,   13,   80
  330,20230118,   14,   90
  330,20230118,   15,  100
  330,20230118,   16,   90
  330,20230118,   17,   90
  330,20230118,   18,  100
  330,20230118,   19,  100
  330,20230118,   20,  110
  330,20230118,   21,  110
  330,20230118,   22,  120
  330,20230118,   23,  120
  330,20230118,   24,  140
  330,20230119,    1,  130
  330,20230119,    2,  110
  330,20230119,    3,   90
  330,20230119,    4,  100
  330,20230119,    5,  110
  330,20230119,    6,  100
  330,20230119,    7,  100
  330,20230119,    8,   90
  330,20230119,    9,   80
  330,20230119,   10,   80
  330,20230119,   11,   80
  330,20230119,   12,   80
  330,20230119,   13,   80
  330,20230119,   14,   80
  330,20230119,   15,   70
  330,20230119,   16,   50
  330,20230119,   17,   30
  330,20230119,   18,   40
  330,20230119,   19,   40
  330,20230119,   20,   40
  330,20230119,   21,   20
  330,20230119,   22,   30
  330,20230119,   23,   60
  330,20230119,   24,   60
  330,20230120,    1,   50
  330,20230120,    2,   40
  330,20230120,    3,   40
  330,20230120,    4,   40
  330,20230120,    5,   70
  330,20230120,    6,   50
  330,20230120,    7,   90
  330,20230120,    8,  110
  330,20230120,    9,  110
  330,20230120,   10,   80
  330,20230120,   11,   80
  330,20230120,   12,  110
  330,20230120,   13,  100
  330,20230120,   14,   60
  330,20230120,   15,   30
  330,20230120,   16,   50
  330,20230120,   17,   70
  330,20230120,   18,   70
  330,20230120,   19,   70
  330,20230120,   20,   70
  330,20230120,   21,   70
  330,20230120,   22,   60
  330,20230120,   23,   60
  330,20230120,   24,   60
  330,20230121,    1,   60
  330,20230121,    2,   60
  330,20230121,    3,   50
  330,20230121,    4,   40
  330,20230121,    5,   40
  330,20230121,    6,   40
  330,20230121,    7,   40
  330,20230121,    8,   50
  330,20230121,    9,   40
  330,20230121,   10,   30
  330,20230121,   11,   20
  330,20230121,   12,   40
  330,20230121,   13,   30
  330,20230121,   14,   30
  330,20230121,   15,   20
  330,20230121,   16,   30
  330,20230121,   17,   30
  330,20230121,   18,   30
  330,20230121,   19,   30
  330,20230121,   20,   30
  330,20230121,   21,   20
  330,20230121,   22,   10
  330,20230121,   23,   20
  330,20230121,   24,   50
  330,20230122,    1,   50
  330,20230122,    2,   70
  330,20230122,    3,   50
  330,20230122,    4,   60
  330,20230122,    5,   60
  330,20230122,    6,   70
  330,20230122,    7,   70
  330,20230122,    8,   80
  330,20230122,    9,   80
  330,20230122,   10,   80
  330,20230122,   11,   70
  330,20230122,   12,   70
  330,20230122,   13,   60
  330,20230122,   14,   60
  330,20230122,   15,   60
  330,20230122,   16,   60
  330,20230122,   17,   60
  330,20230122,   18,   60
  330,20230122,   19,   50
  330,20230122,   20,   60
  330,20230122,   21,   60
  330,20230122,   22,   60
  330,20230122,   23,   50
  330,20230122,   24,   40
  330,20230123,    1,   30
  330,20230123,    2,   40
  330,20230123,    3,   40
  330,20230123,    4,   40
  330,20230123,    5,   40
  330,20230123,    6,   50
  330,20230123,    7,   50
  330,20230123,    8,   30
  330,20230123,    9,   40
  330,20230123,   10,   40
  330,20230123,   11,   30
  330,20230123,   12,   40
  330,20230123,   13,   30
  330,20230123,   14,   40
  330,20230123,   15,   40
  330,20230123,   16,   40
  330,20230123,   17,   50
  330,20230123,   18,   40
  330,20230123,   19,   50
  330,20230123,   20,   50
  330,20230123,   21,   50
  330,20230123,   22,   60
  330,20230123,   23,   50
  330,20230123,   24,   50
  330,20230124,    1,   50
  330,20230124,    2,   50
  330,20230124,    3,   40
  330,20230124,    4,   50
  330,20230124,    5,   50
  330,20230124,    6,   50
  330,20230124,    7,   50
  330,20230124,    8,   40
  330,20230124,    9,   50
  330,20230124,   10,   40
  330,20230124,   11,   50
  330,20230124,   12,   50
  330,20230124,   13,   30
  330,20230124,   14,   40
  330,20230124,   15,   40
  330,20230124,   16,   40
  330,20230124,   17,   40
  330,20230124,   18,   30
  330,20230124,   19,   30
  330,20230124,   20,   30
  330,20230124,   21,   30
  330,20230124,   22,   20
  330,20230124,   23,   30
  330,20230124,   24,   30
  330,20230125,    1,   30
  330,20230125,    2,   20
  330,20230125,    3,   20
  330,20230125,    4,   20
  330,20230125,    5,   20
  330,20230125,    6,   20
  330,20230125,    7,   30
  330,20230125,    8,   20
  330,20230125,    9,   20
  330,20230125,   10,   30
  330,20230125,   11,   40
  330,20230125,   12,   40
  330,20230125,   13,   40
  330,20230125,   14,   40
  330,20230125,   15,   50
  330,20230125,   16,   50
  330,20230125,   17,   70
  330,20230125,   18,   70
  330,20230125,   19,   70
  330,20230125,   20,   70
  330,20230125,   21,   60
  330,20230125,   22,   60
  330,20230125,   23,   60
  330,20230125,   24,   60
  330,20230126,    1,   50
  330,20230126,    2,   40
  330,20230126,    3,   30
  330,20230126,    4,   20
  330,20230126,    5,   40
  330,20230126,    6,   90
  330,20230126,    7,  110
  330,20230126,    8,  110
  330,20230126,    9,  100
  330,20230126,   10,   90
  330,20230126,   11,   90
  330,20230126,   12,   90
  330,20230126,   13,   80
  330,20230126,   14,   90
  330,20230126,   15,   90
  330,20230126,   16,  110
  330,20230126,   17,   90
  330,20230126,   18,  100
  330,20230126,   19,  110
  330,20230126,   20,  120
  330,20230126,   21,  110
  330,20230126,   22,  110
  330,20230126,   23,  110
  330,20230126,   24,  110
  330,20230127,    1,  110
  330,20230127,    2,  110
  330,20230127,    3,  100
  330,20230127,    4,   90
  330,20230127,    5,   90
  330,20230127,    6,   90
  330,20230127,    7,   90
  330,20230127,    8,   80
  330,20230127,    9,   80
  330,20230127,   10,   80
  330,20230127,   11,   90
  330,20230127,   12,   90
  330,20230127,   13,   90
  330,20230127,   14,   80
  330,20230127,   15,   80
  330,20230127,   16,   80
  330,20230127,   17,   70
  330,20230127,   18,   60
  330,20230127,   19,   60
  330,20230127,   20,   60
  330,20230127,   21,   50
  330,20230127,   22,   50
  330,20230127,   23,   30
  330,20230127,   24,   40
  330,20230128,    1,   30
  330,20230128,    2,   40
  330,20230128,    3,   40
  330,20230128,    4,   30
  330,20230128,    5,   20
  330,20230128,    6,   20
  330,20230128,    7,   20
  330,20230128,    8,   20
  330,20230128,    9,   20
  330,20230128,   10,   10
  330,20230128,   11,   10
  330,20230128,   12,   10
  330,20230128,   13,   10
  330,20230128,   14,   10
  330,20230128,   15,   20
  330,20230128,   16,   20
  330,20230128,   17,   20
  330,20230128,   18,   30
  330,20230128,   19,   30
  330,20230128,   20,   30
  330,20230128,   21,   30
  330,20230128,   22,   30
  330,20230128,   23,   30
  330,20230128,   24,   50
  330,20230129,    1,   50
  330,20230129,    2,   50
  330,20230129,    3,   50
  330,20230129,    4,   50
  330,20230129,    5,   60
  330,20230129,    6,   60
  330,20230129,    7,   50
  330,20230129,    8,   60
  330,20230129,    9,   60
  330,20230129,   10,   60
  330,20230129,   11,   70
  330,20230129,   12,   80
  330,20230129,   13,   80
  330,20230129,   14,   90
  330,20230129,   15,   90
  330,20230129,   16,   90
  330,20230129,   17,   80
  330,20230129,   18,   70
  330,20230129,   19,   70
  330,20230129,   20,   80
  330,20230129,   21,   90
  330,20230129,   22,   90
  330,20230129,   23,   90
  330,20230129,   24,  110
  330,20230130,    1,  110
  330,20230130,    2,  100
  330,20230130,    3,  110
  330,20230130,    4,  110
  330,20230130,    5,  130
  330,20230130,    6,  120
  330,20230130,    7,  140
  330,20230130,    8,  150
  330,20230130,    9,  140
  330,20230130,   10,  150
  330,20230130,   11,  140
  330,20230130,   12,  140
  330,20230130,   13,  130
  330,20230130,   14,  130
  330,20230130,   15,  120
  330,20230130,   16,  120
  330,20230130,   17,  110
  330,20230130,   18,   90
  330,20230130,   19,   80
  330,20230130,   20,   70
  330,20230130,   21,   60
  330,20230130,   22,   50
  330,20230130,   23,   40
  330,20230130,   24,   40
  330,20230131,    1,   60
  330,20230131,    2,   70
  330,20230131,    3,   70
  330,20230131,    4,   80
  330,20230131,    5,   80
  330,20230131,    6,   80
  330,20230131,    7,  110
  330,20230131,    8,   90
  330,20230131,    9,  100
  330,20230131,   10,   90
  330,20230131,   11,  110
  330,20230131,   12,  110
  330,20230131,   13,  110
  330,20230131,   14,  100
  330,20230131,   15,   90
  330,20230131,   16,   80
  330,20230131,   17,   80
  330,20230131,   18,   60
  330,20230131,   19,   70
  330,20230131,   20,   60
  330,20230131,   21,   90
  330,20230131,   22,   90
  330,20230131,   23,  100
  330,20230131,   24,  120
  330,20230201,    1,  120
  330,20230201,    2,  130
  330,20230201,    3,  140
  330,20230201,    4,  140
  330,20230201,    5,  140
  330,20230201,    6,  140
  330,20230201,    7,  140
  330,20230201,    8,  130
  330,20230201,    9,  130
  330,20230201,   10,  140
  330,20230201,   11,  150
  330,20230201,   12,  140
  330,20230201,   13,  140
  330,20230201,   14,  140
  330,20230201,   15,  120
  330,20230201,   16,  120
  330,20230201,   17,  110
  330,20230201,   18,  110
  330,20230201,   19,  110
  330,20230201,   20,  120
  330,20230201,   21,  110
  330,20230201,   22,  110
  330,20230201,   23,  100
  330,20230201,   24,  120
  330,20230202,    1,  120
  330,20230202,    2,  120
  330,20230202,    3,  110
  330,20230202,    4,  110
  330,20230202,    5,  110
  330,20230202,    6,  110
  330,20230202,    7,  110
  330,20230202,    8,  100
  330,20230202,    9,   90
  330,20230202,   10,   90
  330,20230202,   11,   90
  330,20230202,   12,   80
  330,20230202,   13,   90
  330,20230202,   14,   90
  330,20230202,   15,   90
  330,20230202,   16,  100
  330,20230202,   17,   90
  330,20230202,   18,   70
  330,20230202,   19,   90
  330,20230202,   20,   80
  330,20230202,   21,   90
  330,20230202,   22,   90
  330,20230202,   23,  100
  330,20230202,   24,  100
  330,20230203,    1,  110
  330,20230203,    2,  120
  330,20230203,    3,  130
  330,20230203,    4,  120
  330,20230203,    5,  120
  330,20230203,    6,  120
  330,20230203,    7,  110
  330,20230203,    8,  110
  330,20230203,    9,  110
  330,20230203,   10,  120
  330,20230203,   11,  120
  330,20230203,   12,  120
  330,20230203,   13,  120
  330,20230203,   14,  110
  330,20230203,   15,  100
  330,20230203,   16,   80
  330,20230203,   17,   70
  330,20230203,   18,   50
  330,20230203,   19,   40
  330,20230203,   20,   60
  330,20230203,   21,   50
  330,20230203,   22,   30
  330,20230203,   23,   30
  330,20230203,   24,   20
  330,20230204,    1,   20
  330,20230204,    2,   20
  330,20230204,    3,   10
  330,20230204,    4,   30
  330,20230204,    5,   10
  330,20230204,    6,   10
  330,20230204,    7,   10
  330,20230204,    8,   20
  330,20230204,    9,   20
  330,20230204,   10,   10
  330,20230204,   11,   10
  330,20230204,   12,   10
  330,20230204,   13,   10
  330,20230204,   14,   20
  330,20230204,   15,   20
  330,20230204,   16,   30
  330,20230204,   17,   30
  330,20230204,   18,   20
  330,20230204,   19,   30
  330,20230204,   20,   30
  330,20230204,   21,   40
  330,20230204,   22,   40
  330,20230204,   23,   40
  330,20230204,   24,   40
  330,20230205,    1,   50
  330,20230205,    2,   80
  330,20230205,    3,   80
  330,20230205,    4,   80
  330,20230205,    5,  120
  330,20230205,    6,  130
  330,20230205,    7,  130
  330,20230205,    8,  120
  330,20230205,    9,  130
  330,20230205,   10,  130
  330,20230205,   11,  130
  330,20230205,   12,  120
  330,20230205,   13,  120
  330,20230205,   14,  110
  330,20230205,   15,  100
  330,20230205,   16,  100
  330,20230205,   17,  100
  330,20230205,   18,   90
  330,20230205,   19,   80
  330,20230205,   20,   80
  330,20230205,   21,   70
  330,20230205,   22,   70
  330,20230205,   23,   70
  330,20230205,   24,   70
  330,20230206,    1,   70
  330,20230206,    2,   60
  330,20230206,    3,   40
  330,20230206,    4,   20
  330,20230206,    5,   10
  330,20230206,    6,   30
  330,20230206,    7,   40
  330,20230206,    8,   30
  330,20230206,    9,   10
  330,20230206,   10,   10
  330,20230206,   11,   20
  330,20230206,   12,   20
  330,20230206,   13,   30
  330,20230206,   14,   40
  330,20230206,   15,   50
  330,20230206,   16,   50
  330,20230206,   17,   40
  330,20230206,   18,   40
  330,20230206,   19,   30
  330,20230206,   20,   30
  330,20230206,   21,   20
  330,20230206,   22,   30
  330,20230206,   23,   20
  330,20230206,   24,   20
  330,20230207,    1,   20
  330,20230207,    2,   30
  330,20230207,    3,   40
  330,20230207,    4,   30
  330,20230207,    5,   30
  330,20230207,    6,   30
  330,20230207,    7,   40
  330,20230207,    8,   30
  330,20230207,    9,   30
  330,20230207,   10,   20
  330,20230207,   11,   10
  330,20230207,   12,   10
  330,20230207,   13,   10
  330,20230207,   14,   10
  330,20230207,   15,   40
  330,20230207,   16,   30
  330,20230207,   17,   30
  330,20230207,   18,   30
  330,20230207,   19,   20
  330,20230207,   20,   20
  330,20230207,   21,   30
  330,20230207,   22,   20
  330,20230207,   23,   10
  330,20230207,   24,   10
  330,20230208,    1,   20
  330,20230208,    2,   30
  330,20230208,    3,   30
  330,20230208,    4,   20
  330,20230208,    5,   20
  330,20230208,    6,   30
  330,20230208,    7,   30
  330,20230208,    8,   30
  330,20230208,    9,   30
  330,20230208,   10,   30
  330,20230208,   11,   30
  330,20230208,   12,   40
  330,20230208,   13,   50
  330,20230208,   14,   40
  330,20230208,   15,   40
  330,20230208,   16,   40
  330,20230208,   17,   40
  330,20230208,   18,   40
  330,20230208,   19,   30
  330,20230208,   20,   40
  330,20230208,   21,   30
  330,20230208,   22,   30
  330,20230208,   23,   40
  330,20230208,   24,   50
  330,20230209,    1,   50
  330,20230209,    2,   60
  330,20230209,    3,   60
  330,20230209,    4,   70
  330,20230209,    5,   70
  330,20230209,    6,   60
  330,20230209,    7,   60
  330,20230209,    8,   70
  330,20230209,    9,   70
  330,20230209,   10,   60
  330,20230209,   11,   50
  330,20230209,   12,   50
  330,20230209,   13,   50
  330,20230209,   14,   40
  330,20230209,   15,   50
  330,20230209,   16,   40
  330,20230209,   17,   30
  330,20230209,   18,   40
  330,20230209,   19,   40
  330,20230209,   20,   40
  330,20230209,   21,   30
  330,20230209,   22,   30
