validfrom_utc,volume_kwh,emission_kg,co2_factor_kg_per_kwh,co2_factor_g_per_kwh
2025-01-02 03:00:00+00:00,9089050,2286806,0.2516001122229496,251.60011222294958
2025-01-02 04:00:00+00:00,9757281,2613496,0.2678508490223865,267.85084902238646
2025-01-02 05:00:00+00:00,11138531,3269546,0.2935347578599009,293.53475785990094
2025-01-02 06:00:00+00:00,12476434,3914552,0.3137556773033064,313.7556773033064
2025-01-02 07:00:00+00:00,13196916,4243577,0.3215582337570384,321.5582337570384
2025-01-02 08:00:00+00:00,14234312,4654325,0.3269792737436133,326.9792737436133
2025-01-02 09:00:00+00:00,16370065,4575010,0.2794741499193803,279.4741499193803
2025-01-02 10:00:00+00:00,18823595,4313693,0.22916414213119227,229.16414213119228
2025-01-02 11:00:00+00:00,21107860,4164779,0.19730939090935792,197.30939090935792
2025-01-02 12:00:00+00:00,21413710,4272867,0.19953884684157952,199.53884684157953
2025-01-02 13:00:00+00:00,20693944,4586573,0.2216384175003083,221.6384175003083
2025-01-02 14:00:00+00:00,18607580,4646227,0.2496953929527644,249.69539295276442
2025-01-02 15:00:00+00:00,17256526,4764876,0.2761202341653239,276.1202341653239
2025-01-02 16:00:00+00:00,17028556,4780825,0.2807534003470406,280.7534003470406
2025-01-02 17:00:00+00:00,17198422,4710990,0.27391989799994443,273.91989799994445
2025-01-02 18:00:00+00:00,16426592,4390400,0.2672739421542825,267.2739421542825
2025-01-02 19:00:00+00:00,16078361,4190445,0.2606263785220396,260.6263785220396
2025-01-02 20:00:00+00:00,14850580,3696817,0.24893418304200912,248.93418304200912
2025-01-02 21:00:00+00:00,13696816,3421200,0.24978067895487535,249.78067895487536
2025-01-02 22:00:00+00:00,12146729,3144293,0.25885923691884455,258.85923691884454
2025-01-02 23:00:00+00:00,10883537,2579110,0.23697351329811256,236.97351329811255
2025-01-03 00:00:00+00:00,10763006,2435184,0.22625500719780328,226.25500719780328
2025-01-03 01:00:00+00:00,10784343,2239495,0.20766169992924002,207.66169992924003
2025-01-03 02:00:00+00:00,10632064,1917790,0.1803779585976909,180.3779585976909
2025-01-03 03:00:00+00:00,10859761,1768611,0.1628591089619744,162.85910896197439
2025-01-03 04:00:00+00:00,11945657,1949479,0.1631956283358881,163.1956283358881
2025-01-03 05:00:00+00:00,13451666,2262378,0.16818571023098552,168.18571023098553
2025-01-03 06:00:00+00:00,14862114,2549737,0.17155951030923328,171.55951030923327
2025-01-03 07:00:00+00:00,15818964,2922397,0.184740100552729,184.740100552729
2025-01-03 08:00:00+00:00,16829597,3026030,0.17980406779793956,179.80406779793955
2025-01-03 09:00:00+00:00,18785167,2690772,0.14323918440544073,143.23918440544074
2025-01-03 10:00:00+00:00,19735266,2377654,0.12047742351179863,120.47742351179863
2025-01-03 11:00:00+00:00,19003443,2446693,0.12874998493694012,128.7499849369401
2025-01-03 12:00:00+00:00,17691583,2810414,0.15885599383616492,158.8559938361649
2025-01-03 13:00:00+00:00,18210089,3262466,0.17915705958383837,179.15705958383836
2025-01-03 14:00:00+00:00,18522458,3806783,0.2055225607746013,205.5225607746013
2025-01-03 15:00:00+00:00,17594303,4250328,0.24157410498159546,241.57410498159547
2025-01-03 16:00:00+00:00,17198557,4624723,0.268901803796679,268.901803796679
2025-01-03 17:00:00+00:00,16557922,4610411,0.2784414010405412,278.4414010405412
2025-01-03 18:00:00+00:00,15846344,4626394,0.2919533994718277,291.9533994718277
2025-01-03 19:00:00+00:00,14944593,4497804,0.30096530564599516,300.96530564599516
2025-01-03 20:00:00+00:00,14381588,4525781,0.3146927168265424,314.6927168265424
2025-01-03 21:00:00+00:00,13168622,4232099,0.32137751391147834,321.37751391147833
2025-01-03 22:00:00+00:00,11786177,3862674,0.32772916951781733,327.72916951781735
2025-01-03 23:00:00+00:00,11122082,3671960,0.3301504160821688,330.15041608216876
2025-01-04 00:00:00+00:00,11011073,3662413,0.3326118172134541,332.6118172134541
2025-01-04 01:00:00+00:00,10275898,3522867,0.34282814017811386,342.82814017811387
2025-01-04 02:00:00+00:00,9414952,3329620,0.3536523606280733,353.6523606280733
2025-01-04 03:00:00+00:00,9549357,3422559,0.3584072728666443,358.4072728666443
2025-01-04 04:00:00+00:00,9832755,3534763,0.3594885665309468,359.4885665309468
2025-01-04 05:00:00+00:00,10654769,3828855,0.35935598416070774,359.35598416070775
2025-01-04 06:00:00+00:00,11255181,3979225,0.35354606913918135,353.5460691391813
2025-01-04 07:00:00+00:00,12769699,4376628,0.3427354082504216,342.7354082504216
2025-01-04 08:00:00+00:00,14002700,4631257,0.3307402858020239,330.7402858020239
2025-01-04 09:00:00+00:00,15582943,4788480,0.3072898360726854,307.2898360726854
2025-01-04 10:00:00+00:00,16342671,4720891,0.2888689982194465,288.8689982194465
2025-01-04 11:00:00+00:00,17614492,4804986,0.2727859537476301,272.7859537476301
2025-01-04 12:00:00+00:00,17985548,4810091,0.2674420039912045,267.4420039912045
2025-01-04 13:00:00+00:00,17148527,4881815,0.2846783866625979,284.6783866625979
2025-01-04 14:00:00+00:00,16348863,4937270,0.3019947014052292,301.9947014052292
2025-01-04 15:00:00+00:00,14801634,4951843,0.3345470506837286,334.54705068372857
2025-01-04 16:00:00+00:00,14310114,4983755,0.34826801519540657,348.2680151954066
2025-01-04 17:00:00+00:00,14192492,4931514,0.3474734387731203,347.47343877312034
2025-01-04 18:00:00+00:00,14180519,4986588,0.35165059896608863,351.65059896608864
2025-01-04 19:00:00+00:00,13993702,4913947,0.35115418350340744,351.1541835034074
2025-01-04 20:00:00+00:00,13322682,4719189,0.35422214536082147,354.22214536082146
2025-01-04 21:00:00+00:00,13092176,4448695,0.3397979831618518,339.7979831618518
2025-01-04 22:00:00+00:00,12643099,4148930,0.3281576771644357,328.1576771644357
2025-01-04 23:00:00+00:00,10376930,3154160,0.3039588780111266,303.9588780111266
2025-01-05 00:00:00+00:00,9273527,2491479,0.26866574066156274,268.6657406615627
2025-01-05 01:00:00+00:00,8748548,2109502,0.24112595598721068,241.1259559872107
2025-01-05 02:00:00+00:00,9461506,2055692,0.21726900558959641,217.26900558959642
2025-01-05 03:00:00+00:00,9787910,1776597,0.18150933140987197,181.50933140987198
2025-01-05 04:00:00+00:00,10930859,2004378,0.183368754459279,183.368754459279
2025-01-05 05:00:00+00:00,11952344,1921131,0.16073257262341178,160.73257262341178
2025-01-05 06:00:00+00:00,12794146,1884639,0.14730479080041764,147.30479080041763
2025-01-05 07:00:00+00:00,13949318,2042192,0.1464008491311188,146.4008491311188
2025-01-05 08:00:00+00:00,14033613,2034460,0.1449705075948724,144.9705075948724
2025-01-05 09:00:00+00:00,14342500,2089783,0.1457056301202719,145.7056301202719
2025-01-05 10:00:00+00:00,15198571,2137029,0.14060723208780615,140.60723208780615
2025-01-05 11:00:00+00:00,15377755,2210499,0.14374653517369734,143.74653517369734
2025-01-05 12:00:00+00:00,14043003,1861914,0.1325865984647301,132.5865984647301
2025-01-05 13:00:00+00:00,13646766,1735268,0.12715598699354852,127.15598699354852
2025-01-05 14:00:00+00:00,13328895,1721980,0.12919150462210108,129.19150462210106
2025-01-05 15:00:00+00:00,13156134,1740527,0.13229775555645754,132.29775555645753
2025-01-05 16:00:00+00:00,13197174,1572232,0.1191339903527831,119.1339903527831
2025-01-05 17:00:00+00:00,13311905,1481120,0.11126281324874239,111.26281324874239
2025-01-05 18:00:00+00:00,13141552,1406268,0.10700927866054177,107.00927866054177
2025-01-05 19:00:00+00:00,13061524,1308144,0.10015247837848018,100.15247837848018
2025-01-05 20:00:00+00:00,13428119,1193021,0.08884498268149098,88.84498268149098
2025-01-05 21:00:00+00:00,13765073,1154799,0.08389341632986617,83.89341632986617
2025-01-05 22:00:00+00:00,13769097,1128033,0.0819249802655904,81.9249802655904
2025-01-05 23:00:00+00:00,13603720,1062774,0.07812377790780757,78.12377790780756
2025-01-06 00:00:00+00:00,13626880,1061984,0.0779330264888221,77.9330264888221
2025-01-06 01:00:00+00:00,13673567,1072410,0.07842942518217814,78.42942518217815
2025-01-06 02:00:00+00:00,13666665,1079387,0.07897954621701783,78.97954621701783
2025-01-06 03:00:00+00:00,13710689,1096027,0.07993960040957825,79.93960040957825
2025-01-06 04:00:00+00:00,13897403,1132906,0.08151925938968597,81.51925938968597
2025-01-06 05:00:00+00:00,14096072,1168357,0.08288528889466512,82.88528889466512
2025-01-06 06:00:00+00:00,14548074,1299737,0.0893408295833524,89.3408295833524
2025-01-06 07:00:00+00:00,14964864,1460372,0.09758672046735607,97.58672046735607
2025-01-06 08:00:00+00:00,15108344,1498123,0.09915865034579567,99.15865034579566
2025-01-06 09:00:00+00:00,15389542,1452132,0.09435836362121758,94.35836362121758
2025-01-06 10:00:00+00:00,16020241,1427063,0.08907874731722201,89.07874731722201
2025-01-06 11:00:00+00:00,16381711,1421866,0.0867959396915255,86.7959396915255
2025-01-06 12:00:00+00:00,15707771,1503283,0.09570313954793458,95.70313954793458
2025-01-06 13:00:00+00:00,13891535,1538303,0.11073671844040274,110.73671844040274
2025-01-06 14:00:00+00:00,12943655,1685145,0.1301908154999496,130.1908154999496
2025-01-06 15:00:00+00:00,13307503,1785249,0.13415356735219222,134.15356735219223
2025-01-06 16:00:00+00:00,14034786,1986187,0.14151886605182296,141.51886605182295
2025-01-06 17:00:00+00:00,15117943,2090862,0.13830333928365784,138.30333928365783
2025-01-06 18:00:00+00:00,15258071,2077811,0.13617783008087983,136.17783008087983
2025-01-06 19:00:00+00:00,14697720,1820894,0.12388955565897296,123.88955565897295
2025-01-06 20:00:00+00:00,14353052,1615355,0.11254435641980536,112.54435641980535
2025-01-06 21:00:00+00:00,13910705,1414275,0.10166810380926057,101.66810380926057
2025-01-06 22:00:00+00:00,13463589,1295277,0.09620592250699275,96.20592250699275
2025-01-06 23:00:00+00:00,13106693,1178303,0.08990086210152325,89.90086210152324
2025-01-07 00:00:00+00:00,13072854,1176919,0.0900277016786082,90.0277016786082
2025-01-07 01:00:00+00:00,12882345,1221694,0.09483475252370589,94.83475252370589
2025-01-07 02:00:00+00:00,12773926,1250931,0.09792846772401845,97.92846772401845
2025-01-07 03:00:00+00:00,12757260,1270477,0.09958854801109329,99.5885480110933
2025-01-07 04:00:00+00:00,13106457,1413955,0.10788232090487918,107.88232090487918
2025-01-07 05:00:00+00:00,13871964,1789686,0.12901460816939836,129.01460816939837
2025-01-07 06:00:00+00:00,15274635,2303975,0.15083666483683572,150.83666483683572
2025-01-07 07:00:00+00:00,16466309,2901564,0.1762121675233958,176.2121675233958
2025-01-07 08:00:00+00:00,16507088,3117918,0.18888358746254943,188.88358746254943
2025-01-07 09:00:00+00:00,17222957,3104970,0.18028088904826273,180.28088904826274
2025-01-07 10:00:00+00:00,18101725,2663304,0.14712984536004164,147.12984536004166
2025-01-07 11:00:00+00:00,18656077,2180680,0.11688845409460949,116.88845409460949
2025-01-07 12:00:00+00:00,19094046,2042437,0.10696721899591108,106.96721899591108
2025-01-07 13:00:00+00:00,18044611,2294966,0.12718290241889946,127.18290241889946
2025-01-07 14:00:00+00:00,17469163,2863904,0.1639405391088285,163.9405391088285
2025-01-07 15:00:00+00:00,17732422,3517815,0.19838322142344683,198.38322142344683
2025-01-07 16:00:00+00:00,17467840,3576933,0.20477248474911608,204.77248474911607
2025-01-07 17:00:00+00:00,17377863,3587335,0.2064313086137231,206.4313086137231
2025-01-07 18:00:00+00:00,16746040,3314780,0.19794411096593584,197.94411096593583
2025-01-07 19:00:00+00:00,16077260,3123198,0.19426183317306556,194.26183317306555
2025-01-07 20:00:00+00:00,15177414,2687787,0.17709123570062726,177.09123570062727
2025-01-07 21:00:00+00:00,14216880,2257578,0.15879560072252139,158.79560072252139
2025-01-07 22:00:00+00:00,13439992,1958328,0.1457090153029853,145.7090153029853
2025-01-07 23:00:00+00:00,12845221,1719620,0.1338723561081588,133.8723561081588
2025-01-08 00:00:00+00:00,12398506,1620009,0.1306616297157093,130.6616297157093
2025-01-08 01:00:00+00:00,12224767,1620045,0.13252154417339815,132.52154417339815
2025-01-08 02:00:00+00:00,12420533,1656761,0.1333888811373876,133.38888113738759
2025-01-08 03:00:00+00:00,12167740,1780678,0.1463441855266467,146.3441855266467
2025-01-08 04:00:00+00:00,12571939,2137160,0.1699944614748767,169.99446147487672
2025-01-08 05:00:00+00:00,12940480,2679430,0.20705800712183783,207.05800712183785
2025-01-08 06:00:00+00:00,14756433,3560401,0.24127788876891862,241.27788876891861
2025-01-08 07:00:00+00:00,16025095,4236229,0.26434969652285994,264.34969652286
2025-01-08 08:00:00+00:00,16605484,4470438,0.26921455586600185,269.21455586600183
2025-01-08 09:00:00+00:00,18420838,4067271,0.2207972840323551,220.7972840323551
2025-01-08 10:00:00+00:00,19547323,3875844,0.19828004069917912,198.28004069917912
2025-01-08 11:00:00+00:00,19730795,4023731,0.20393151923173902,203.93151923173903
2025-01-08 12:00:00+00:00,19389458,4381202,0.22595794065001715,225.95794065001715
2025-01-08 13:00:00+00:00,17414476,4890234,0.2808143064425252,280.8143064425252
2025-01-08 14:00:00+00:00,16444929,5556719,0.33789863124371045,337.89863124371044
2025-01-08 15:00:00+00:00,15882502,5955218,0.3749546513515314,374.95465135153137
2025-01-08 16:00:00+00:00,15896112,6198002,0.389906789786081,389.906789786081
2025-01-08 17:00:00+00:00,15840623,6205599,0.3917522057055458,391.7522057055458
2025-01-08 18:00:00+00:00,15881411,6132325,0.38613225235465537,386.13225235465535
2025-01-08 19:00:00+00:00,15221767,5790316,0.38039709844461556,380.39709844461555
2025-01-08 20:00:00+00:00,13649022,5221246,0.38253627256223927,382.5362725622393
2025-01-08 21:00:00+00:00,12322944,4690703,0.3806479198477247,380.6479198477247
2025-01-08 22:00:00+00:00,10652351,4130904,0.38779270416455486,387.79270416455483
2025-01-08 23:00:00+00:00,9884752,3985871,0.4032342945983875,403.2342945983875
2025-01-09 00:00:00+00:00,9243009,3807412,0.4119234331590503,411.92343315905026
2025-01-09 01:00:00+00:00,8894132,3668554,0.4124690301425704,412.46903014257043
2025-01-09 02:00:00+00:00,8651281,3548104,0.410124697140227,410.124697140227
2025-01-09 03:00:00+00:00,9016366,3705849,0.41101359461228615,411.01359461228617
2025-01-09 04:00:00+00:00,9929363,4119922,0.41492309224670304,414.92309224670305
2025-01-09 05:00:00+00:00,13328623,5293636,0.397163007761567,397.163007761567
2025-01-09 06:00:00+00:00,16299731,6170689,0.3785761249679519,378.5761249679519
2025-01-09 07:00:00+00:00,16648736,6400349,0.3844345300448034,384.43453004480335
2025-01-09 08:00:00+00:00,16629545,6469008,0.3890069151020067,389.0069151020067
2025-01-09 09:00:00+00:00,17245471,6415428,0.3720065401519042,372.00654015190423
2025-01-09 10:00:00+00:00,18584653,6049710,0.3255218163072509,325.5218163072509
2025-01-09 11:00:00+00:00,21817018,6147948,0.28179598146731144,281.79598146731144
2025-01-09 12:00:00+00:00,24358065,6029525,0.24753710937219356,247.53710937219356
2025-01-09 13:00:00+00:00,24560050,5989491,0.2438712869069892,243.8712869069892
2025-01-09 14:00:00+00:00,24308318,6263952,0.2576875948389354,257.6875948389354
2025-01-09 15:00:00+00:00,22070988,6185923,0.2802739505816414,280.2739505816414
2025-01-09 16:00:00+00:00,22151315,6309103,0.28481844080137003,284.81844080137006
2025-01-09 17:00:00+00:00,21942167,6280256,0.2862185854295977,286.21858542959774
2025-01-09 18:00:00+00:00,21197869,5984600,0.2823208314005526,282.3208314005526
2025-01-09 19:00:00+00:00,18939378,5108991,0.2697549518257675,269.7549518257675
2025-01-09 20:00:00+00:00,17751399,4573524,0.25764301731936734,257.64301731936735
2025-01-09 21:00:00+00:00,15840311,3800250,0.23991006237188145,239.91006237188145
2025-01-09 22:00:00+00:00,14367947,3116397,0.21689925498750795,216.89925498750796
2025-01-09 23:00:00+00:00,13670299,2671636,0.19543361853314253,195.43361853314252
2025-01-10 00:00:00+00:00,12656790,2380058,0.1880459421385675,188.0459421385675
2025-01-10 01:00:00+00:00,11932225,2335182,0.19570381886027124,195.70381886027124
2025-01-10 02:00:00+00:00,11319054,2309378,0.2040257074486967,204.0257074486967
2025-01-10 03:00:00+00:00,11123550,2390509,0.21490522360217737,214.90522360217736
2025-01-10 04:00:00+00:00,11933618,2840427,0.2380189310567843,238.01893105678428
2025-01-10 05:00:00+00:00,14425930,3950241,0.27382920893141727,273.82920893141727
2025-01-10 06:00:00+00:00,17910538,5438657,0.3036568192423924,303.65681924239243
2025-01-10 07:00:00+00:00,20192035,6364507,0.31519888906690186,315.19888906690187
2025-01-10 08:00:00+00:00,20662711,6435920,0.31147510121009775,311.47510121009776
2025-01-10 09:00:00+00:00,23406326,6127824,0.261802044455845,261.80204445584496
2025-01-10 10:00:00+00:00,25307312,6026068,0.23811568767161048,238.1156876716105
2025-01-10 11:00:00+00:00,25795595,6049696,0.23452438294212635,234.52438294212635
2025-01-10 12:00:00+00:00,25654958,5793479,0.22582297737536736,225.82297737536734
2025-01-10 13:00:00+00:00,23768501,6029967,0.2536957210721871,253.69572107218707
2025-01-10 14:00:00+00:00,21758278,6357983,0.29220984307673614,292.20984307673615
2025-01-10 15:00:00+00:00,18584903,6525074,0.35109540254259064,351.09540254259065
2025-01-10 16:00:00+00:00,17997704,6676845,0.3709831542956813,370.9831542956813
2025-01-10 17:00:00+00:00,17412608,6555361,0.3764720942434356,376.4720942434356
2025-01-10 18:00:00+00:00,16757070,6476900,0.3865174520366627,386.5174520366627
2025-01-10 19:00:00+00:00,16714108,6560196,0.3924945321640856,392.49453216408557
2025-01-10 20:00:00+00:00,15593394,6246412,0.40058065614195343,400.58065614195345
2025-01-10 21:00:00+00:00,14339232,5809837,0.4051707232298076,405.17072322980755
2025-01-10 22:00:00+00:00,12470434,5132077,0.4115395663053908,411.5395663053908
2025-01-10 23:00:00+00:00,11604701,4769238,0.41097465587437365,410.97465587437364
2025-01-11 00:00:00+00:00,11017024,4538913,0.41199084253606055,411.99084253606054
2025-01-11 01:00:00+00:00,10842488,4477938,0.4129991197592287,412.99911975922873
2025-01-11 02:00:00+00:00,11007361,4505756,0.4093402587595701,409.3402587595701
2025-01-11 03:00:00+00:00,10637941,4312921,0.40542817449354157,405.4281744935416
2025-01-11 04:00:00+00:00,10928782,4463956,0.40845869192010603,408.45869192010605
2025-01-11 05:00:00+00:00,11873570,4736680,0.39892635492105577,398.92635492105575
2025-01-11 06:00:00+00:00,12986298,5071807,0.3905506403749552,390.5506403749552
2025-01-11 07:00:00+00:00,13605239,5377374,0.39524289135971813,395.2428913597181
2025-01-11 08:00:00+00:00,15525571,5594354,0.3603316103478577,360.3316103478577
2025-01-11 09:00:00+00:00,18662760,5250498,0.28133555808465627,281.33555808465627
2025-01-11 10:00:00+00:00,19039757,4858805,0.25519259515759574,255.19259515759575
2025-01-11 11:00:00+00:00,18142654,4659506,0.25682604099708894,256.82604099708897
2025-01-11 12:00:00+00:00,18428641,4584607,0.2487761848526975,248.7761848526975
2025-01-11 13:00:00+00:00,18018985,4779320,0.2652380253382752,265.2380253382752
2025-01-11 14:00:00+00:00,17514319,4987363,0.28475917333697076,284.7591733369708
2025-01-11 15:00:00+00:00,15757304,5113005,0.32448475957562284,324.48475957562283
2025-01-11 16:00:00+00:00,15261900,5258727,0.34456568317182,344.56568317182
2025-01-11 17:00:00+00:00,14950768,5088648,0.3403603079119414,340.3603079119414
2025-01-11 18:00:00+00:00,14662301,5030287,0.3430762333961088,343.0762333961088
2025-01-11 19:00:00+00:00,14458639,5099268,0.3526796678442556,352.67966784425556
2025-01-11 20:00:00+00:00,13881966,4997831,0.36002328488630503,360.023284886305
2025-01-11 21:00:00+00:00,13144951,4915771,0.37396647579743736,373.96647579743734
2025-01-11 22:00:00+00:00,11701798,4505704,0.3850437343047624,385.0437343047624
2025-01-11 23:00:00+00:00,11139991,4443485,0.39887689316804653,398.87689316804654
2025-01-12 00:00:00+00:00,10116466,4136808,0.40891829221785553,408.91829221785554
2025-01-12 01:00:00+00:00,9510455,3816077,0.40125072880319607,401.25072880319607
2025-01-12 02:00:00+00:00,9495683,3751095,0.3950316159458988,395.0316159458988
2025-01-12 03:00:00+00:00,9750048,3691363,0.3785994694590222,378.5994694590222
2025-01-12 04:00:00+00:00,9698982,3626497,0.37390491084528255,373.90491084528253
2025-01-12 05:00:00+00:00,9832690,3821847,0.38868783618724884,388.6878361872488
2025-01-12 06:00:00+00:00,10384815,4157598,0.4003535932031529,400.3535932031529
2025-01-12 07:00:00+00:00,10919313,4337715,0.39725164028176496,397.25164028176494
2025-01-12 08:00:00+00:00,11393499,4432004,0.3889941097111607,388.9941097111607
2025-01-12 09:00:00+00:00,12606121,4492926,0.3564082876881794,356.40828768817937
2025-01-12 10:00:00+00:00,13642292,4384876,0.3214178379996558,321.4178379996558
2025-01-12 11:00:00+00:00,15061462,4469784,0.2967695964707809,296.76959647078087
2025-01-12 12:00:00+00:00,14187114,4065297,0.2865485538496413,286.5485538496413
2025-01-12 13:00:00+00:00,14779779,4246824,0.2873401557628162,287.3401557628162
2025-01-12 14:00:00+00:00,15523573,5115496,0.3295308367474421,329.5308367474421
2025-01-12 15:00:00+00:00,15191025,5877560,0.38691003404971025,386.91003404971025
2025-01-12 16:00:00+00:00,14040746,5736878,0.4085878342931351,408.58783429313513
2025-01-12 17:00:00+00:00,14526110,5958715,0.4102072061962907,410.2072061962907
2025-01-12 18:00:00+00:00,13992559,5733309,0.40973984815786735,409.73984815786736
2025-01-12 19:00:00+00:00,14209995,5820997,0.4096410308378011,409.6410308378011
2025-01-12 20:00:00+00:00,14489302,5935361,0.4096374690789108,409.6374690789108
2025-01-12 21:00:00+00:00,14440811,5939247,0.411282094890654,411.282094890654
2025-01-12 22:00:00+00:00,12762894,5269954,0.4129121498619357,412.9121498619357
2025-01-12 23:00:00+00:00,12118720,4988983,0.41167573803173935,411.67573803173934
2025-01-13 00:00:00+00:00,12112474,4970204,0.41033764035324244,410.3376403532424
2025-01-13 01:00:00+00:00,12353519,5011238,0.4056526727323607,405.6526727323607
2025-01-13 02:00:00+00:00,12394801,4949240,0.39929967411336414,399.2996741133641
2025-01-13 03:00:00+00:00,12781876,5060385,0.3959031522446314,395.9031522446314
2025-01-13 04:00:00+00:00,14213521,5562991,0.39138725724611095,391.38725724611095
2025-01-13 05:00:00+00:00,17307262,6627457,0.3829292582500918,382.9292582500918
2025-01-13 06:00:00+00:00,18469527,6938989,0.37569933436844377,375.6993343684438
2025-01-13 07:00:00+00:00,19233762,7117020,0.3700274548473668,370.0274548473668
2025-01-13 08:00:00+00:00,20140884,6863283,0.3407637420482636,340.7637420482636
2025-01-13 09:00:00+00:00,24383272,6295844,0.2582034109286071,258.2034109286071
2025-01-13 10:00:00+00:00,25060301,5611821,0.2239327053573698,223.9327053573698
2025-01-13 11:00:00+00:00,25987074,5434509,0.20912354349704781,209.12354349704782
2025-01-13 12:00:00+00:00,25968020,5205474,0.2004571006953938,200.4571006953938
2025-01-13 13:00:00+00:00,25835372,5576869,0.21586176502509816,215.86176502509815
2025-01-13 14:00:00+00:00,24784864,6189084,0.24971224373068981,249.7122437306898
2025-01-13 15:00:00+00:00,20727223,6518769,0.3145027676886576,314.50276768865757
2025-01-13 16:00:00+00:00,19406288,6681493,0.3442952614121773,344.2952614121773
2025-01-13 17:00:00+00:00,18712986,6360945,0.3399214321006813,339.92143210068133
2025-01-13 18:00:00+00:00,19128032,6402281,0.3347067278013755,334.7067278013755
2025-01-13 19:00:00+00:00,17984847,5892425,0.3276327566200591,327.63275662005907
2025-01-13 20:00:00+00:00,15487320,4982968,0.3217450146313242,321.74501463132424
2025-01-13 21:00:00+00:00,13403277,4196033,0.3130602314642904,313.0602314642904
2025-01-13 22:00:00+00:00,12304767,3656367,0.29715044583940514,297.15044583940517
2025-01-13 23:00:00+00:00,12012314,3405877,0.28353213211043266,283.53213211043266
2025-01-14 00:00:00+00:00,11978786,3324654,0.27754515357399323,277.5451535739932
2025-01-14 01:00:00+00:00,12021828,3280932,0.27291456840008027,272.91456840008027
2025-01-14 02:00:00+00:00,12717700,3289296,0.2586392193557011,258.63921935570113
2025-01-14 03:00:00+00:00,13142706,3427916,0.2608226951131677,260.8226951131677
2025-01-14 04:00:00+00:00,13703110,3658296,0.2669683013564074,266.96830135640744
2025-01-14 05:00:00+00:00,15106774,4124846,0.27304611825132225,273.04611825132224
2025-01-14 06:00:00+00:00,17616959,4969993,0.2821141265073047,282.1141265073047
2025-01-14 07:00:00+00:00,18017877,5049554,0.2802524403957248,280.25244039572476
2025-01-14 08:00:00+00:00,17851972,5032305,0.28189070652810794,281.89070652810796
2025-01-14 09:00:00+00:00,18019850,4640318,0.2575114665216414,257.5114665216414
2025-01-14 10:00:00+00:00,18393720,4411283,0.23982549478843868,239.82549478843868
2025-01-14 11:00:00+00:00,18963057,4008449,0.21138200449431754,211.38200449431756
2025-01-14 12:00:00+00:00,19183644,3984817,0.2077195031350665,207.7195031350665
2025-01-14 13:00:00+00:00,18805493,4142216,0.22026628070851426,220.26628070851424
2025-01-14 14:00:00+00:00,16857625,4529843,0.2687118143866648,268.7118143866648
2025-01-14 15:00:00+00:00,17049049,5402654,0.3168888774969208,316.88887749692077
2025-01-14 16:00:00+00:00,16734025,5691131,0.3400933726344977,340.09337263449765
2025-01-14 17:00:00+00:00,15585660,5465225,0.35065727085025594,350.65727085025594
