validfrom_utc,volume_kwh,emission_kg,co2_factor_kg_per_kwh,co2_factor_g_per_kwh
2023-04-05 06:00:00+00:00,14991941,4881237,0.325590729045692,325.590729045692
2023-04-05 07:00:00+00:00,16317362,4301684,0.2636261915375782,263.6261915375782
2023-04-05 08:00:00+00:00,16822466,3303706,0.19638654641953207,196.38654641953207
2023-04-05 09:00:00+00:00,18626062,2985932,0.16030935578331051,160.3093557833105
2023-04-05 10:00:00+00:00,20006590,2698777,0.134894402294444,134.894402294444
2023-04-05 11:00:00+00:00,20357157,2453430,0.12051928469186537,120.51928469186538
2023-04-05 12:00:00+00:00,20175432,2551289,0.12645523525840735,126.45523525840736
2023-04-05 13:00:00+00:00,19578261,2753692,0.1406504898468766,140.65048984687658
2023-04-05 14:00:00+00:00,18504746,3263411,0.17635535229718904,176.35535229718906
2023-04-05 15:00:00+00:00,17333735,3958429,0.22836561191226243,228.36561191226244
2023-04-05 16:00:00+00:00,16603059,4845994,0.29187356378122853,291.87356378122854
2023-04-05 17:00:00+00:00,14315868,5108965,0.35687427405729083,356.87427405729085
2023-04-05 18:00:00+00:00,13335667,5280871,0.39599601579733507,395.9960157973351
2023-04-05 19:00:00+00:00,12688142,5041215,0.3973170382235634,397.31703822356343
2023-04-05 20:00:00+00:00,12895552,5096090,0.39518199763763506,395.18199763763505
2023-04-05 21:00:00+00:00,12672505,4957030,0.3911641778795905,391.1641778795905
2023-04-05 22:00:00+00:00,12548041,4835008,0.3853197483176856,385.3197483176856
2023-04-05 23:00:00+00:00,12398517,4719665,0.3806636713084315,380.6636713084315
2023-04-06 00:00:00+00:00,12490385,4674292,0.3742312186533882,374.2312186533882
2023-04-06 01:00:00+00:00,12544899,4645951,0.3703458274155894,370.34582741558944
2023-04-06 02:00:00+00:00,12785139,4761776,0.372446165817986,372.446165817986
2023-04-06 03:00:00+00:00,13179888,4884224,0.37058160130040557,370.58160130040557
2023-04-06 04:00:00+00:00,13529586,4953030,0.3660888071519705,366.0888071519705
2023-04-06 05:00:00+00:00,13953842,4937718,0.3538608219872348,353.8608219872348
2023-04-06 06:00:00+00:00,14943662,4703492,0.31474828592884396,314.748285928844
2023-04-06 07:00:00+00:00,16045280,4302658,0.2681572400107695,268.1572400107695
2023-04-06 08:00:00+00:00,15578538,3438560,0.2207241783535785,220.72417835357848
2023-04-06 09:00:00+00:00,15757980,3010121,0.19102200916614948,191.02200916614947
2023-04-06 10:00:00+00:00,16371579,2650066,0.16186990882186747,161.86990882186748
2023-04-06 11:00:00+00:00,16458467,2464891,0.14976431280021402,149.76431280021401
2023-04-06 12:00:00+00:00,15802104,2405148,0.15220428874534683,152.20428874534684
2023-04-06 13:00:00+00:00,14915299,2539634,0.1702704049043871,170.2704049043871
2023-04-06 14:00:00+00:00,13851620,2758264,0.1991293437157531,199.12934371575312
2023-04-06 15:00:00+00:00,13964380,3259718,0.23343091494215998,233.43091494215997
2023-04-06 16:00:00+00:00,14309303,3724650,0.2602956971419223,260.2956971419223
2023-04-06 17:00:00+00:00,13935239,3943032,0.2829540275556092,282.95402755560923
2023-04-06 18:00:00+00:00,13003781,3994964,0.3072155706098096,307.21557060980956
2023-04-06 19:00:00+00:00,12459418,4028359,0.3233183925605514,323.3183925605514
2023-04-06 20:00:00+00:00,11616620,3900598,0.3357773603681622,335.7773603681622
2023-04-06 21:00:00+00:00,10383498,3574013,0.34420125086940834,344.20125086940834
2023-04-06 22:00:00+00:00,9280896,3184922,0.34316966810101096,343.169668101011
2023-04-06 23:00:00+00:00,8864587,3018738,0.3405390459814992,340.5390459814992
2023-04-07 00:00:00+00:00,8635248,2935400,0.3399323331536048,339.9323331536048
2023-04-07 01:00:00+00:00,8520595,2867279,0.33651159338050923,336.5115933805092
2023-04-07 02:00:00+00:00,8473937,2893250,0.3414292553744499,341.4292553744499
2023-04-07 03:00:00+00:00,8876836,3069565,0.34579494315316855,345.79494315316856
2023-04-07 04:00:00+00:00,10578916,3753251,0.35478597240019677,354.7859724001968
2023-04-07 05:00:00+00:00,12527529,4495458,0.3588463455163424,358.8463455163424
2023-04-07 06:00:00+00:00,13750188,4757347,0.345984142180456,345.984142180456
2023-04-07 07:00:00+00:00,14737648,4786913,0.3248084769021488,324.8084769021488
2023-04-07 08:00:00+00:00,15500408,4746162,0.30619594013267265,306.19594013267266
2023-04-07 09:00:00+00:00,15969697,4415763,0.27650887803318996,276.50887803318994
2023-04-07 10:00:00+00:00,15760272,4184953,0.2655381201542715,265.5381201542715
2023-04-07 11:00:00+00:00,15202506,3678085,0.2419393881508746,241.9393881508746
2023-04-07 12:00:00+00:00,15209754,3583037,0.23557494749750718,235.57494749750717
2023-04-07 13:00:00+00:00,14581363,3473445,0.23821127009868692,238.21127009868692
2023-04-07 14:00:00+00:00,14443503,3701842,0.2562980739506199,256.2980739506199
2023-04-07 15:00:00+00:00,14351607,4148163,0.2890382240818049,289.0382240818049
2023-04-07 16:00:00+00:00,14344893,4637088,0.3232570643782425,323.2570643782425
2023-04-07 17:00:00+00:00,13704381,4909268,0.3582261759943773,358.2261759943773
2023-04-07 18:00:00+00:00,13307787,4993147,0.3752049082240346,375.20490822403457
2023-04-07 19:00:00+00:00,13140899,4998764,0.38039741421039763,380.39741421039764
2023-04-07 20:00:00+00:00,12664446,4872765,0.38475942808710306,384.75942808710306
2023-04-07 21:00:00+00:00,12267490,4808527,0.39197317462659437,391.97317462659436
2023-04-07 22:00:00+00:00,11709258,4687376,0.40031366633137644,400.31366633137645
2023-04-07 23:00:00+00:00,10884965,4456492,0.4094172098853786,409.4172098853786
2023-04-08 00:00:00+00:00,10763054,4439038,0.4124329395727272,412.4329395727272
2023-04-08 01:00:00+00:00,10594045,4377714,0.41322403293548404,413.22403293548405
2023-04-08 02:00:00+00:00,10640710,4392598,0.4128106113219889,412.81061132198886
2023-04-08 03:00:00+00:00,10903262,4539427,0.4163365972495204,416.33659724952037
2023-04-08 04:00:00+00:00,11062309,4601116,0.41592727160306225,415.92727160306225
2023-04-08 05:00:00+00:00,11588961,4740753,0.40907489463464414,409.0748946346441
2023-04-08 06:00:00+00:00,12980040,4862587,0.37462034015303497,374.620340153035
2023-04-08 07:00:00+00:00,14989976,4799570,0.3201853024981494,320.18530249814944
2023-04-08 08:00:00+00:00,16080759,4405679,0.2739720805466956,273.97208054669557
2023-04-08 09:00:00+00:00,17161120,3862657,0.2250818711133073,225.0818711133073
