valid_time,u100,v100,t2m,sp,latitude,longitude
2024-12-31 00:00:00,5.899872,7.668564,279.72833,102696.73,52.0,4.25
2024-12-31 01:00:00,6.168991,7.879318,279.37488,102654.17,52.0,4.25
2024-12-31 02:00:00,6.113266,8.230728,278.91452,102637.83,52.0,4.25
2024-12-31 03:00:00,5.4005585,8.699661,278.44153,102616.67,52.0,4.25
2024-12-31 04:00:00,5.4400787,9.321259,277.98944,102553.05,52.0,4.25
2024-12-31 05:00:00,5.053131,9.1098175,277.63678,102529.84,52.0,4.25
2024-12-31 06:00:00,4.952362,9.335373,277.30023,102522.91,52.0,4.25
2024-12-31 07:00:00,4.5998535,9.718628,277.09766,102494.664,52.0,4.25
2024-12-31 08:00:00,4.5431366,9.973816,276.94672,102477.56,52.0,4.25
2024-12-31 09:00:00,4.7313232,10.325851,277.03687,102469.66,52.0,4.25
2024-12-31 10:00:00,3.7057648,10.196976,277.02905,102473.625,52.0,4.25
2024-12-31 11:00:00,4.3533783,10.149582,277.2396,102400.11,52.0,4.25
2024-12-31 12:00:00,5.1468353,10.188995,277.79044,102357.52,52.0,4.25
2024-12-31 13:00:00,5.172165,11.183411,278.07166,102219.64,52.0,4.25
2024-12-31 14:00:00,5.3091736,11.953735,278.4269,102110.484,52.0,4.25
2024-12-31 15:00:00,6.097351,13.175522,278.78094,102042.67,52.0,4.25
2024-12-31 16:00:00,7.72731,12.908539,278.85864,102009.91,52.0,4.25
2024-12-31 17:00:00,7.9978027,13.274918,279.10764,101952.19,52.0,4.25
2024-12-31 18:00:00,8.785492,13.227798,279.34882,101881.05,52.0,4.25
2024-12-31 19:00:00,9.755661,12.728073,279.8504,101842.39,52.0,4.25
2024-12-31 20:00:00,10.315475,13.088089,280.36856,101764.336,52.0,4.25
2024-12-31 21:00:00,11.342133,12.865662,280.82324,101694.04,52.0,4.25
2024-12-31 22:00:00,10.959793,12.833466,281.4344,101653.04,52.0,4.25
2024-12-31 23:00:00,11.726608,13.252197,281.77396,101603.72,52.0,4.25
2025-01-01 00:00:00,12.00238,13.175095,282.0957,101543.95,52.0,4.25
2025-01-01 01:00:00,12.112274,13.124054,282.25275,101492.0,52.0,4.25
2025-01-01 02:00:00,12.3615265,13.405502,282.31448,101447.94,52.0,4.25
2025-01-01 03:00:00,12.488754,13.814987,282.30832,101369.266,52.0,4.25
2025-01-01 04:00:00,12.810135,13.654556,282.16852,101294.25,52.0,4.25
2025-01-01 05:00:00,12.729126,13.788986,282.12128,101198.16,52.0,4.25
2025-01-01 06:00:00,12.602341,13.639038,282.12555,101121.41,52.0,4.25
2025-01-01 07:00:00,12.16362,14.232254,282.00586,101045.766,52.0,4.25
2025-01-01 08:00:00,11.520538,15.438492,282.03815,100938.08,52.0,4.25
2025-01-01 09:00:00,11.92482,15.721771,282.31903,100922.9,52.0,4.25
2025-01-01 10:00:00,11.569107,14.847275,282.612,100860.81,52.0,4.25
2025-01-01 11:00:00,12.383408,15.946274,282.9779,100775.55,52.0,4.25
2025-01-01 12:00:00,12.700592,16.233261,283.21994,100652.36,52.0,4.25
2025-01-01 13:00:00,13.011826,16.54805,283.37543,100540.945,52.0,4.25
2025-01-01 14:00:00,13.068207,16.269913,283.4301,100428.3,52.0,4.25
2025-01-01 15:00:00,14.179306,14.635727,283.3048,100354.89,52.0,4.25
2025-01-01 16:00:00,14.569397,4.727127,282.49792,100410.5,52.0,4.25
2025-01-01 17:00:00,10.775009,-3.614853,280.3775,100547.95,52.0,4.25
2025-01-01 18:00:00,10.477295,-1.6022186,278.75195,100622.41,52.0,4.25
2025-01-01 19:00:00,10.9418335,1.9397125,278.6955,100695.9,52.0,4.25
2025-01-01 20:00:00,10.86586,4.1641693,279.03174,100694.695,52.0,4.25
2025-01-01 21:00:00,12.112808,4.1302032,279.318,100724.555,52.0,4.25
2025-01-01 22:00:00,12.967819,0.621521,279.93542,100761.46,52.0,4.25
2025-01-01 23:00:00,10.535339,-3.6087952,280.1894,100824.016,52.0,4.25
2025-01-02 00:00:00,6.624771,-5.754181,280.03262,100850.11,52.0,4.25
2025-01-02 01:00:00,4.533203,-5.327667,279.70746,100904.61,52.0,4.25
2025-01-02 02:00:00,3.5251312,-5.7480774,279.25943,100976.81,52.0,4.25
2025-01-02 03:00:00,3.2887573,-5.6283875,278.58963,101030.945,52.0,4.25
2025-01-02 04:00:00,2.94516,-5.324768,278.35123,101070.62,52.0,4.25
2025-01-02 05:00:00,2.6041718,-4.9703217,277.86267,101105.36,52.0,4.25
2025-01-02 06:00:00,3.030243,-4.6885986,277.3675,101161.14,52.0,4.25
2025-01-02 07:00:00,3.8579254,-4.561142,277.2614,101237.92,52.0,4.25
2025-01-02 08:00:00,3.7135162,-4.496887,277.25024,101304.53,52.0,4.25
2025-01-02 09:00:00,3.453476,-4.2494965,277.42072,101364.39,52.0,4.25
2025-01-02 10:00:00,3.0207825,-3.6252747,278.711,101451.09,52.0,4.25
2025-01-02 11:00:00,3.1625977,-3.7099152,279.25848,101470.06,52.0,4.25
2025-01-02 12:00:00,3.5024872,-3.7540436,279.18817,101488.08,52.0,4.25
2025-01-02 13:00:00,4.2040253,-4.418045,279.04358,101481.28,52.0,4.25
2025-01-02 14:00:00,5.1615906,-5.5587463,278.6712,101502.69,52.0,4.25
2025-01-02 15:00:00,5.21875,-6.074707,278.2738,101545.85,52.0,4.25
2025-01-02 16:00:00,5.6089783,-6.170517,277.46915,101576.484,52.0,4.25
2025-01-02 17:00:00,6.131485,-6.0163116,277.13052,101635.11,52.0,4.25
2025-01-02 18:00:00,6.7554626,-6.2089844,277.18008,101672.734,52.0,4.25
2025-01-02 19:00:00,7.157242,-5.960083,276.90866,101729.47,52.0,4.25
2025-01-02 20:00:00,7.573593,-5.877655,276.72473,101765.0,52.0,4.25
2025-01-02 21:00:00,7.5872498,-6.000702,276.80988,101805.78,52.0,4.25
2025-01-02 22:00:00,7.1623077,-6.273819,276.58884,101839.36,52.0,4.25
2025-01-02 23:00:00,6.15596,-5.9818115,276.41437,101877.64,52.0,4.25
2025-01-03 00:00:00,5.9218903,-5.8852386,276.24,101893.83,52.0,4.25
2025-01-03 01:00:00,6.244766,-5.5999146,276.17657,101883.82,52.0,4.25
2025-01-03 02:00:00,6.8755646,-4.7463074,276.31018,101890.21,52.0,4.25
2025-01-03 03:00:00,7.8226013,-4.341751,276.47522,101889.81,52.0,4.25
2025-01-03 04:00:00,9.406708,-4.521286,276.5438,101859.44,52.0,4.25
2025-01-03 05:00:00,10.489899,-4.1935577,276.7036,101851.89,52.0,4.25
2025-01-03 06:00:00,11.044357,-3.3987732,276.68964,101831.11,52.0,4.25
2025-01-03 07:00:00,11.349686,-2.9540253,276.54868,101839.375,52.0,4.25
2025-01-03 08:00:00,11.186432,-2.9487,276.33813,101839.805,52.0,4.25
2025-01-03 09:00:00,10.759735,-2.9031067,276.72498,101873.92,52.0,4.25
2025-01-03 10:00:00,10.558197,-2.9519348,277.65674,101895.44,52.0,4.25
2025-01-03 11:00:00,10.551559,-3.80542,278.06744,101849.11,52.0,4.25
2025-01-03 12:00:00,10.516312,-5.2587433,278.26532,101846.22,52.0,4.25
2025-01-03 13:00:00,9.784271,-6.203644,277.98914,101842.58,52.0,4.25
2025-01-03 14:00:00,8.562485,-6.086548,277.8692,101813.586,52.0,4.25
2025-01-03 15:00:00,7.9885254,-6.036316,277.46075,101861.414,52.0,4.25
2025-01-03 16:00:00,7.7071533,-6.6488037,277.07355,101905.97,52.0,4.25
2025-01-03 17:00:00,6.8182983,-6.72731,276.8056,101957.85,52.0,4.25
2025-01-03 18:00:00,6.0148926,-6.2777557,276.8455,102013.83,52.0,4.25
2025-01-03 19:00:00,5.502838,-5.9335785,276.55234,102056.99,52.0,4.25
2025-01-03 20:00:00,4.8874207,-5.287918,276.20148,102091.67,52.0,4.25
2025-01-03 21:00:00,4.7046967,-4.716934,276.28137,102118.32,52.0,4.25
2025-01-03 22:00:00,3.452362,-3.999588,276.17743,102139.73,52.0,4.25
2025-01-03 23:00:00,3.9095764,-3.1717224,275.94324,102157.15,52.0,4.25
2025-01-04 00:00:00,4.487488,-2.745041,275.81165,102171.43,52.0,4.25
2025-01-04 01:00:00,4.7735443,-2.3202667,276.22604,102136.16,52.0,4.25
2025-01-04 02:00:00,4.5864105,-1.8228302,275.89792,102120.68,52.0,4.25
2025-01-04 03:00:00,4.5052032,-1.216507,275.6688,102088.14,52.0,4.25
2025-01-04 04:00:00,4.5197144,-0.41705322,275.769,102072.734,52.0,4.25
2025-01-04 05:00:00,4.3847046,0.6613922,275.8286,102022.81,52.0,4.25
2025-01-04 06:00:00,4.3093414,2.1585236,276.03693,101993.36,52.0,4.25
2025-01-04 07:00:00,4.203598,3.4649963,276.18118,101963.83,52.0,4.25
2025-01-04 08:00:00,4.186157,4.458374,276.3984,101937.266,52.0,4.25
2025-01-04 09:00:00,4.2739716,5.3075714,276.2594,101918.7,52.0,4.25
2025-01-04 10:00:00,4.8078003,5.2362823,276.46936,101890.016,52.0,4.25
2025-01-04 11:00:00,5.2070923,4.9461365,276.73145,101850.125,52.0,4.25
2025-01-04 12:00:00,5.3948364,4.7370605,276.79224,101795.39,52.0,4.25
2025-01-04 13:00:00,5.046402,4.4071655,276.91095,101691.97,52.0,4.25
2025-01-04 14:00:00,4.066742,4.505295,276.94507,101625.88,52.0,4.25
2025-01-04 15:00:00,2.8894348,5.103882,276.59808,101592.97,52.0,4.25
2025-01-04 16:00:00,1.4026184,5.6965485,275.98962,101530.0,52.0,4.25
2025-01-04 17:00:00,0.4092865,6.0742493,275.44464,101479.66,52.0,4.25
2025-01-04 18:00:00,-0.5191803,6.026184,275.0802,101407.97,52.0,4.25
2025-01-04 19:00:00,-1.5511475,5.978546,274.83472,101334.72,52.0,4.25
2025-01-04 20:00:00,-2.3409271,6.10112,274.6485,101278.0,52.0,4.25
2025-01-04 21:00:00,-3.330307,5.61499,274.62903,101177.125,52.0,4.25
2025-01-04 22:00:00,-5.164734,4.929352,274.57635,101032.19,52.0,4.25
2025-01-04 23:00:00,-5.9946747,5.108429,274.5747,100914.5,52.0,4.25
2025-01-05 00:00:00,-6.720993,4.715851,274.44833,100766.83,52.0,4.25
2025-01-05 01:00:00,-5.825897,5.0520477,274.2035,100668.42,52.0,4.25
2025-01-05 02:00:00,-6.8105774,4.860092,274.0346,100497.055,52.0,4.25
2025-01-05 03:00:00,-7.6186066,4.4564514,273.87802,100316.59,52.0,4.25
2025-01-05 04:00:00,-8.227554,3.7485657,273.6795,100178.3,52.0,4.25
2025-01-05 05:00:00,-9.455643,4.1339264,273.48566,100025.14,52.0,4.25
2025-01-05 06:00:00,-9.812347,4.888092,273.2978,99858.07,52.0,4.25
2025-01-05 07:00:00,-9.687714,5.6342773,273.10696,99695.45,52.0,4.25
2025-01-05 08:00:00,-9.167175,6.294693,273.1148,99566.44,52.0,4.25
2025-01-05 09:00:00,-7.8952637,7.1562653,273.3875,99408.86,52.0,4.25
2025-01-05 10:00:00,-5.7884064,7.405182,273.99838,99298.03,52.0,4.25
2025-01-05 11:00:00,-0.13874817,9.555206,276.61646,99134.73,52.0,4.25
2025-01-05 12:00:00,7.169174,10.771927,280.8482,99026.414,52.0,4.25
2025-01-05 13:00:00,11.694717,11.363846,282.3689,98933.61,52.0,4.25
2025-01-05 14:00:00,11.727264,10.864258,282.93198,98881.67,52.0,4.25
2025-01-05 15:00:00,11.001648,10.573685,283.72504,98847.69,52.0,4.25
2025-01-05 16:00:00,10.998993,10.202408,284.08435,98850.55,52.0,4.25
2025-01-05 17:00:00,11.238403,10.792618,284.22437,98806.08,52.0,4.25
2025-01-05 18:00:00,10.894852,11.310471,284.4417,98782.914,52.0,4.25
2025-01-05 19:00:00,9.221573,11.772369,284.58258,98785.17,52.0,4.25
2025-01-05 20:00:00,8.352203,12.010422,284.54016,98772.44,52.0,4.25
2025-01-05 21:00:00,7.5721436,12.133301,284.4014,98718.95,52.0,4.25
2025-01-05 22:00:00,6.482254,12.8407135,284.33948,98664.3,52.0,4.25
2025-01-05 23:00:00,6.4792786,13.056061,284.14032,98614.516,52.0,4.25
2025-01-06 00:00:00,6.1569366,13.158142,283.97742,98570.77,52.0,4.25
2025-01-06 01:00:00,5.785095,13.816284,283.96722,98493.984,52.0,4.25
2025-01-06 02:00:00,5.823288,14.119217,284.01532,98441.72,52.0,4.25
2025-01-06 03:00:00,5.4701843,14.542709,284.11865,98356.06,52.0,4.25
2025-01-06 04:00:00,5.0340424,15.074173,284.16382,98250.05,52.0,4.25
2025-01-06 05:00:00,4.7367706,15.600845,284.19205,98168.95,52.0,4.25
2025-01-06 06:00:00,4.5196686,16.118042,284.2813,98066.516,52.0,4.25
2025-01-06 07:00:00,4.30896,16.620178,284.37463,97987.6,52.0,4.25
2025-01-06 08:00:00,4.278305,17.049088,284.46753,97926.89,52.0,4.25
2025-01-06 09:00:00,4.2029114,17.56102,284.44177,97873.91,52.0,4.25
2025-01-06 10:00:00,3.7150116,17.246948,284.90558,97780.414,52.0,4.25
2025-01-06 11:00:00,4.4706726,18.246887,285.0499,97661.875,52.0,4.25
2025-01-06 12:00:00,7.0227814,18.3629,284.568,97563.33,52.0,4.25
2025-01-06 13:00:00,14.611176,14.839981,282.5149,97643.695,52.0,4.25
2025-01-06 14:00:00,18.215317,7.7555084,279.7874,97930.16,52.0,4.25
2025-01-06 15:00:00,17.858353,4.683441,278.94818,98283.61,52.0,4.25
2025-01-06 16:00:00,16.494675,5.7128754,279.22946,98490.61,52.0,4.25
2025-01-06 17:00:00,15.551788,6.0358276,279.14246,98690.9,52.0,4.25
2025-01-06 18:00:00,15.027649,6.1780243,279.08487,98831.914,52.0,4.25
2025-01-06 19:00:00,13.970184,5.8266754,278.98117,98978.25,52.0,4.25
2025-01-06 20:00:00,12.714035,6.238632,278.83212,99057.79,52.0,4.25
2025-01-06 21:00:00,11.568497,7.048996,278.81238,99149.2,52.0,4.25
2025-01-06 22:00:00,10.5620575,6.5287323,278.41174,99211.39,52.0,4.25
2025-01-06 23:00:00,9.908203,6.393463,278.04404,99255.234,52.0,4.25
2025-01-07 00:00:00,9.707184,5.4371796,277.78717,99263.79,52.0,4.25
2025-01-07 01:00:00,9.458511,4.7538147,277.65045,99314.69,52.0,4.25
2025-01-07 02:00:00,9.240128,4.5341034,277.37555,99373.484,52.0,4.25
2025-01-07 03:00:00,9.42865,4.292694,277.278,99424.3,52.0,4.25
2025-01-07 04:00:00,9.174698,3.9317322,277.03152,99437.08,52.0,4.25
2025-01-07 05:00:00,9.043686,4.188858,276.83905,99493.52,52.0,4.25
2025-01-07 06:00:00,9.288971,3.7462158,277.12024,99533.45,52.0,4.25
2025-01-07 07:00:00,8.847427,2.9171753,276.94003,99591.67,52.0,4.25
2025-01-07 08:00:00,8.927322,3.135559,276.90717,99658.625,52.0,4.25
2025-01-07 09:00:00,9.414764,3.5303192,276.84784,99698.93,52.0,4.25
2025-01-07 10:00:00,8.833542,3.3064728,277.31372,99761.82,52.0,4.25
2025-01-07 11:00:00,8.997574,4.467636,277.78857,99784.5,52.0,4.25
2025-01-07 12:00:00,9.074707,5.4400177,277.12445,99792.28,52.0,4.25
2025-01-07 13:00:00,8.127457,6.350189,277.19568,99777.125,52.0,4.25
2025-01-07 14:00:00,7.6631165,6.684128,276.67834,99783.62,52.0,4.25
2025-01-07 15:00:00,8.171234,6.1026764,276.4309,99796.22,52.0,4.25
2025-01-07 16:00:00,8.82106,4.0950317,276.84326,99805.58,52.0,4.25
2025-01-07 17:00:00,9.373047,2.3812866,277.35712,99866.34,52.0,4.25
2025-01-07 18:00:00,9.530441,2.3353424,277.33673,99884.45,52.0,4.25
2025-01-07 19:00:00,9.986145,2.7094421,277.62943,99905.375,52.0,4.25
2025-01-07 20:00:00,10.416763,2.4161682,277.5237,99936.42,52.0,4.25
2025-01-07 21:00:00,10.829117,1.8916016,277.5402,99972.64,52.0,4.25
2025-01-07 22:00:00,11.770569,0.9241638,277.776,99997.67,52.0,4.25
2025-01-07 23:00:00,12.345871,0.86465454,277.67236,100031.06,52.0,4.25
2025-01-08 00:00:00,11.994247,0.04902649,277.5917,100023.35,52.0,4.25
2025-01-08 01:00:00,11.405853,-0.83303833,277.34506,100044.3,52.0,4.25
2025-01-08 02:00:00,10.766174,-0.45484924,277.19098,100081.47,52.0,4.25
2025-01-08 03:00:00,10.574005,-0.44917297,277.13507,100125.03,52.0,4.25
2025-01-08 04:00:00,10.130188,-0.23170471,277.06906,100135.83,52.0,4.25
2025-01-08 05:00:00,10.08725,-0.4020996,277.0361,100215.555,52.0,4.25
2025-01-08 06:00:00,9.039398,0.49406433,276.90344,100197.41,52.0,4.25
2025-01-08 07:00:00,8.855515,1.3807831,276.7027,100289.39,52.0,4.25
2025-01-08 08:00:00,7.982788,0.87516785,276.4299,100320.93,52.0,4.25
2025-01-08 09:00:00,7.208252,1.3649597,276.7341,100363.67,52.0,4.25
2025-01-08 10:00:00,6.2890015,0.38476562,277.2952,100381.2,52.0,4.25
2025-01-08 11:00:00,4.9927216,1.0745239,277.72964,100365.13,52.0,4.25
2025-01-08 12:00:00,5.1348724,0.9555054,277.99838,100350.78,52.0,4.25
2025-01-08 13:00:00,3.411316,1.4109955,278.03485,100259.83,52.0,4.25
2025-01-08 14:00:00,2.2844238,1.7596893,277.90076,100226.42,52.0,4.25
2025-01-08 15:00:00,0.5328827,1.3951111,277.331,100164.6,52.0,4.25
2025-01-08 16:00:00,-1.0262299,2.8601074,276.21313,100143.77,52.0,4.25
2025-01-08 17:00:00,-2.5449219,3.6951294,276.33185,100109.09,52.0,4.25
2025-01-08 18:00:00,-2.9685059,2.7389069,276.01068,100059.125,52.0,4.25
2025-01-08 19:00:00,-3.9033508,2.0309448,275.78183,99978.42,52.0,4.25
2025-01-08 20:00:00,-3.8901672,1.70784,275.4202,99942.78,52.0,4.25
2025-01-08 21:00:00,-3.6667786,0.6334076,275.33813,99930.94,52.0,4.25
2025-01-08 22:00:00,-3.9699707,0.0337677,275.48096,99881.96,52.0,4.25
2025-01-08 23:00:00,-3.6929321,0.24386597,275.30627,99882.83,52.0,4.25
2025-01-09 00:00:00,-2.4748688,0.544281,275.11017,99940.6,52.0,4.25
2025-01-09 01:00:00,-1.771286,-0.32913208,275.02454,99963.72,52.0,4.25
2025-01-09 02:00:00,-1.9758911,-1.6167603,274.86548,99909.35,52.0,4.25
2025-01-09 03:00:00,-2.035843,-2.8345184,274.48187,99881.42,52.0,4.25
2025-01-09 04:00:00,-1.2127075,-3.983078,274.3133,99910.445,52.0,4.25
2025-01-09 05:00:00,-1.1116638,-4.6901093,274.72568,99935.03,52.0,4.25
2025-01-09 06:00:00,-1.0183105,-5.0429535,275.2514,99974.22,52.0,4.25
2025-01-09 07:00:00,-0.6485748,-5.2205505,275.32715,100036.37,52.0,4.25
2025-01-09 08:00:00,-0.6912079,-6.062668,275.5141,100084.14,52.0,4.25
2025-01-09 09:00:00,-0.18321228,-6.428467,275.7415,100135.73,52.0,4.25
2025-01-09 10:00:00,0.7656555,-6.494217,276.25165,100206.16,52.0,4.25
2025-01-09 11:00:00,2.4621124,-6.6710205,277.5661,100257.13,52.0,4.25
2025-01-09 12:00:00,4.292572,-7.0028076,278.0194,100336.5,52.0,4.25
2025-01-09 13:00:00,6.3039703,-6.4147034,278.23438,100397.24,52.0,4.25
2025-01-09 14:00:00,8.447464,-5.887787,278.25732,100489.836,52.0,4.25
2025-01-09 15:00:00,9.658722,-5.120178,277.86377,100588.24,52.0,4.25
2025-01-09 16:00:00,9.985611,-4.8137054,277.2207,100703.56,52.0,4.25
2025-01-09 17:00:00,9.817322,-4.868454,277.0572,100815.36,52.0,4.25
2025-01-09 18:00:00,9.701965,-4.2795105,276.86774,100914.234,52.0,4.25
2025-01-09 19:00:00,10.189636,-3.5770874,276.85718,100999.94,52.0,4.25
2025-01-09 20:00:00,10.821472,-2.9690247,276.883,101075.46,52.0,4.25
2025-01-09 21:00:00,11.458298,-2.6837769,276.88406,101161.94,52.0,4.25
2025-01-09 22:00:00,10.610626,-2.1877594,277.20938,101232.734,52.0,4.25
2025-01-09 23:00:00,10.04837,-4.171814,277.0143,101307.09,52.0,4.25
2025-01-10 00:00:00,8.676865,-5.933777,276.97726,101343.53,52.0,4.25
2025-01-10 01:00:00,8.0155945,-6.255142,277.18115,101403.0,52.0,4.25
2025-01-10 02:00:00,8.285721,-5.754364,277.39023,101459.09,52.0,4.25
2025-01-10 03:00:00,9.104263,-4.907257,277.3347,101520.94,52.0,4.25
2025-01-10 04:00:00,9.069641,-4.393936,277.24243,101569.0,52.0,4.25
2025-01-10 05:00:00,8.294571,-3.3417206,276.7354,101595.91,52.0,4.25
2025-01-10 06:00:00,7.9320526,-1.9369202,276.49493,101614.95,52.0,4.25
2025-01-10 07:00:00,7.8039703,-1.232193,276.24207,101656.3,52.0,4.25
2025-01-10 08:00:00,7.793152,-0.9348602,275.86957,101729.54,52.0,4.25
2025-01-10 09:00:00,7.449173,-0.83454895,276.21985,101770.67,52.0,4.25
2025-01-10 10:00:00,6.8504486,-0.83387756,277.0297,101819.266,52.0,4.25
2025-01-10 11:00:00,6.511093,-0.66096497,277.7877,101832.19,52.0,4.25
2025-01-10 12:00:00,6.548294,-1.2305756,277.98834,101821.19,52.0,4.25
2025-01-10 13:00:00,6.308441,-1.7052155,278.04626,101822.5,52.0,4.25
2025-01-10 14:00:00,6.2133484,-1.9680023,278.03238,101865.64,52.0,4.25
2025-01-10 15:00:00,6.115326,-1.8110962,277.5699,101889.78,52.0,4.25
2025-01-10 16:00:00,5.9838715,-2.2662964,277.35645,101911.22,52.0,4.25
2025-01-10 17:00:00,5.280533,-2.7574158,276.65204,101944.64,52.0,4.25
2025-01-10 18:00:00,4.21698,-3.2516022,276.49005,101969.805,52.0,4.25
2025-01-10 19:00:00,3.1378021,-3.8532867,275.9087,102011.7,52.0,4.25
2025-01-10 20:00:00,2.066742,-4.0850525,275.88013,102063.78,52.0,4.25
