valid_time,u100,v100,t2m,sp,latitude,longitude
2024-12-31 00:00:00,4.544403,4.880478,275.16974,102405.73,51.25,6.0
2024-12-31 01:00:00,4.394577,5.1625214,274.95105,102370.17,51.25,6.0
2024-12-31 02:00:00,4.302719,5.344986,274.67038,102356.83,51.25,6.0
2024-12-31 03:00:00,4.3429413,5.310013,274.30872,102349.67,51.25,6.0
2024-12-31 04:00:00,4.282852,5.2079773,273.98553,102291.05,51.25,6.0
2024-12-31 05:00:00,4.198639,5.347122,273.59967,102273.84,51.25,6.0
2024-12-31 06:00:00,4.3693542,5.3871307,273.49945,102274.91,51.25,6.0
2024-12-31 07:00:00,4.6486816,5.5203857,273.4707,102275.664,51.25,6.0
2024-12-31 08:00:00,5.0968475,6.069519,273.4682,102260.56,51.25,6.0
2024-12-31 09:00:00,5.831909,6.608078,273.74194,102268.66,51.25,6.0
2024-12-31 10:00:00,3.801468,5.895218,273.92554,102266.625,51.25,6.0
2024-12-31 11:00:00,3.285019,6.7667694,274.45444,102178.11,51.25,6.0
2024-12-31 12:00:00,3.6233978,6.9429016,274.8959,102094.52,51.25,6.0
2024-12-31 13:00:00,4.6663055,6.7263794,275.2865,102043.64,51.25,6.0
2024-12-31 14:00:00,3.8072205,7.387329,275.45816,101988.484,51.25,6.0
2024-12-31 15:00:00,3.8268433,8.621811,275.64032,101910.67,51.25,6.0
2024-12-31 16:00:00,4.339615,8.916351,275.87036,101860.91,51.25,6.0
2024-12-31 17:00:00,4.9313965,9.097183,275.9924,101820.19,51.25,6.0
2024-12-31 18:00:00,6.6839294,9.047134,276.14178,101770.05,51.25,6.0
2024-12-31 19:00:00,7.833786,8.946823,276.71954,101757.39,51.25,6.0
2024-12-31 20:00:00,8.042038,9.067581,277.05997,101732.336,51.25,6.0
2024-12-31 21:00:00,8.0677185,9.770935,277.32715,101644.04,51.25,6.0
2024-12-31 22:00:00,7.5164337,9.352997,277.61017,101633.04,51.25,6.0
2024-12-31 23:00:00,8.349655,9.807861,278.18216,101586.72,51.25,6.0
2025-01-01 00:00:00,8.923279,9.919235,278.57617,101534.95,51.25,6.0
2025-01-01 01:00:00,8.9374695,10.019562,278.7625,101445.0,51.25,6.0
2025-01-01 02:00:00,9.1584015,9.734604,278.8555,101413.94,51.25,6.0
2025-01-01 03:00:00,9.221176,9.934128,278.98605,101359.266,51.25,6.0
2025-01-01 04:00:00,9.456619,10.011978,278.98492,101265.25,51.25,6.0
2025-01-01 05:00:00,9.540649,9.720627,279.02948,101235.16,51.25,6.0
2025-01-01 06:00:00,9.152145,10.381226,279.05133,101140.41,51.25,6.0
2025-01-01 07:00:00,8.75737,10.697098,278.98438,101081.766,51.25,6.0
2025-01-01 08:00:00,8.647491,10.95314,278.94244,101030.08,51.25,6.0
2025-01-01 09:00:00,8.7695465,11.700287,279.04755,101010.9,51.25,6.0
2025-01-01 10:00:00,8.305435,10.718369,279.4792,100927.81,51.25,6.0
2025-01-01 11:00:00,7.351181,11.416,279.58533,100853.55,51.25,6.0
2025-01-01 12:00:00,7.5785217,11.965683,279.86838,100712.36,51.25,6.0
2025-01-01 13:00:00,7.7842865,11.942581,279.768,100630.945,51.25,6.0
2025-01-01 14:00:00,10.568207,15.076553,279.852,100515.3,51.25,6.0
2025-01-01 15:00:00,11.625595,12.6835785,280.52747,100404.89,51.25,6.0
2025-01-01 16:00:00,11.232483,11.949783,280.94714,100319.5,51.25,6.0
2025-01-01 17:00:00,11.219345,12.11171,281.18414,100276.95,51.25,6.0
2025-01-01 18:00:00,11.4626465,12.078445,281.3457,100203.41,51.25,6.0
2025-01-01 19:00:00,12.001404,11.003189,281.24042,100212.9,51.25,6.0
2025-01-01 20:00:00,11.667618,7.8204193,281.40088,100223.695,51.25,6.0
2025-01-01 21:00:00,9.983902,2.6702423,280.87073,100264.555,51.25,6.0
2025-01-01 22:00:00,7.946335,-1.3989868,279.4862,100323.46,51.25,6.0
2025-01-01 23:00:00,8.007019,-0.71621704,277.94525,100423.016,51.25,6.0
2025-01-02 00:00:00,7.2263336,0.9772644,276.8842,100454.11,51.25,6.0
2025-01-02 01:00:00,7.7246094,1.9252625,276.53363,100474.61,51.25,6.0
2025-01-02 02:00:00,7.0026703,2.5820007,276.3102,100500.81,51.25,6.0
2025-01-02 03:00:00,6.6637573,2.714386,276.3611,100530.945,51.25,6.0
2025-01-02 04:00:00,6.5975037,2.4711304,276.30045,100576.62,51.25,6.0
2025-01-02 05:00:00,5.8502655,1.8021393,276.25525,100596.36,51.25,6.0
2025-01-02 06:00:00,5.4706726,1.204956,275.9593,100622.14,51.25,6.0
2025-01-02 07:00:00,5.1880035,0.64198303,275.8786,100677.92,51.25,6.0
2025-01-02 08:00:00,4.817032,0.08026123,275.80884,100740.53,51.25,6.0
2025-01-02 09:00:00,4.346054,-0.4438324,276.26447,100799.39,51.25,6.0
2025-01-02 10:00:00,2.997345,0.33078003,276.98444,100893.09,51.25,6.0
2025-01-02 11:00:00,2.942871,0.73735046,277.5456,100893.06,51.25,6.0
2025-01-02 12:00:00,3.5913544,0.2986908,278.15887,100899.08,51.25,6.0
2025-01-02 13:00:00,3.9286346,-1.0938263,278.4342,100872.28,51.25,6.0
2025-01-02 14:00:00,4.122528,-1.756012,277.72003,100861.69,51.25,6.0
2025-01-02 15:00:00,5.010742,-1.5014648,277.11365,100950.85,51.25,6.0
2025-01-02 16:00:00,5.544525,-2.8365326,276.1293,101002.484,51.25,6.0
2025-01-02 17:00:00,5.310196,-2.444046,275.88052,101059.11,51.25,6.0
2025-01-02 18:00:00,5.785736,-1.6416016,275.41446,101100.734,51.25,6.0
2025-01-02 19:00:00,6.547867,-1.1251221,275.24265,101166.47,51.25,6.0
2025-01-02 20:00:00,7.130234,-0.7292175,274.93567,101212.0,51.25,6.0
2025-01-02 21:00:00,7.5071716,-0.4255066,274.66534,101254.78,51.25,6.0
2025-01-02 22:00:00,7.11055,-0.30213928,274.4482,101285.36,51.25,6.0
2025-01-02 23:00:00,7.149124,0.114868164,274.4964,101355.64,51.25,6.0
2025-01-03 00:00:00,7.4677887,0.6967926,274.52124,101358.83,51.25,6.0
2025-01-03 01:00:00,7.9273834,0.8883667,274.61017,101352.82,51.25,6.0
2025-01-03 02:00:00,7.9585724,1.0857239,274.55627,101369.21,51.25,6.0
2025-01-03 03:00:00,7.7933044,1.2314911,274.4674,101364.81,51.25,6.0
2025-01-03 04:00:00,7.952606,1.3908234,274.36996,101339.44,51.25,6.0
2025-01-03 05:00:00,8.1979065,1.677536,274.5298,101342.89,51.25,6.0
2025-01-03 06:00:00,8.344162,1.7652893,274.4084,101341.11,51.25,6.0
2025-01-03 07:00:00,8.538162,1.7764435,274.25766,101355.375,51.25,6.0
2025-01-03 08:00:00,8.708893,1.8432922,274.19556,101373.805,51.25,6.0
2025-01-03 09:00:00,8.87204,1.7629089,274.50037,101431.92,51.25,6.0
2025-01-03 10:00:00,8.361908,1.5646667,275.03955,101456.44,51.25,6.0
2025-01-03 11:00:00,8.503708,2.3635254,275.55182,101427.11,51.25,6.0
2025-01-03 12:00:00,8.955765,2.9228973,275.87665,101380.22,51.25,6.0
2025-01-03 13:00:00,8.597748,3.4594421,276.17273,101353.58,51.25,6.0
2025-01-03 14:00:00,8.716782,3.4378662,276.03912,101298.586,51.25,6.0
2025-01-03 15:00:00,9.378174,1.8855591,275.78888,101336.414,51.25,6.0
2025-01-03 16:00:00,8.668091,0.76916504,275.5716,101372.97,51.25,6.0
2025-01-03 17:00:00,8.107361,0.43284607,275.53217,101430.85,51.25,6.0
2025-01-03 18:00:00,7.7893066,0.390213,275.33377,101485.83,51.25,6.0
2025-01-03 19:00:00,7.449127,0.29786682,275.31992,101533.99,51.25,6.0
2025-01-03 20:00:00,7.0309753,0.36442566,275.34796,101579.67,51.25,6.0
2025-01-03 21:00:00,6.5982513,0.4861908,275.2306,101607.32,51.25,6.0
2025-01-03 22:00:00,6.229706,1.8744354,274.8376,101624.73,51.25,6.0
2025-01-03 23:00:00,6.3539124,2.1983948,274.7909,101650.15,51.25,6.0
2025-01-04 00:00:00,6.297058,1.8740997,274.67493,101659.43,51.25,6.0
2025-01-04 01:00:00,6.171982,1.5303192,274.46628,101650.16,51.25,6.0
2025-01-04 02:00:00,5.658676,1.8080292,274.3569,101661.68,51.25,6.0
2025-01-04 03:00:00,5.4290314,2.4416962,274.1727,101638.14,51.25,6.0
2025-01-04 04:00:00,5.364441,2.8358765,274.02097,101622.734,51.25,6.0
2025-01-04 05:00:00,5.160095,2.9240875,273.99854,101598.81,51.25,6.0
2025-01-04 06:00:00,4.801529,2.9866486,274.02325,101581.36,51.25,6.0
2025-01-04 07:00:00,4.6225433,3.4845276,274.16946,101560.83,51.25,6.0
2025-01-04 08:00:00,4.3726807,3.9661865,274.17575,101545.266,51.25,6.0
2025-01-04 09:00:00,3.9438934,4.1776886,274.37854,101524.7,51.25,6.0
2025-01-04 10:00:00,3.7628784,4.094681,274.91077,101508.016,51.25,6.0
2025-01-04 11:00:00,3.3076782,3.8269958,275.29785,101438.125,51.25,6.0
2025-01-04 12:00:00,2.960266,2.878662,275.71997,101372.39,51.25,6.0
2025-01-04 13:00:00,2.905777,2.6796265,276.02423,101296.97,51.25,6.0
2025-01-04 14:00:00,2.1907654,2.9496307,276.10522,101227.88,51.25,6.0
2025-01-04 15:00:00,1.7468567,3.5687256,275.643,101200.97,51.25,6.0
2025-01-04 16:00:00,0.6291809,3.9328766,274.7201,101145.0,51.25,6.0
2025-01-04 17:00:00,-0.54481506,4.641632,274.2708,101079.66,51.25,6.0
2025-01-04 18:00:00,-1.6510162,4.675598,274.06848,101013.97,51.25,6.0
2025-01-04 19:00:00,-2.5648193,4.7519836,273.74097,100946.72,51.25,6.0
2025-01-04 20:00:00,-3.0928802,5.1440887,273.64655,100877.0,51.25,6.0
2025-01-04 21:00:00,-3.821518,4.986084,273.68958,100758.125,51.25,6.0
2025-01-04 22:00:00,-5.07489,4.328766,273.9709,100642.19,51.25,6.0
2025-01-04 23:00:00,-5.281784,3.8877258,274.04736,100531.5,51.25,6.0
2025-01-05 00:00:00,-5.984665,3.874054,274.0909,100345.83,51.25,6.0
2025-01-05 01:00:00,-5.460663,4.8918915,274.03552,100233.42,51.25,6.0
2025-01-05 02:00:00,-5.2168274,5.1647797,273.82758,100129.055,51.25,6.0
2025-01-05 03:00:00,-6.0717316,4.8959045,273.7335,99935.59,51.25,6.0
2025-01-05 04:00:00,-6.5283356,4.7759094,273.3885,99783.3,51.25,6.0
2025-01-05 05:00:00,-6.7818146,4.213028,273.18878,99663.14,51.25,6.0
2025-01-05 06:00:00,-6.964691,4.087311,273.05365,99531.07,51.25,6.0
2025-01-05 07:00:00,-6.9250183,4.367676,272.95462,99398.45,51.25,6.0
2025-01-05 08:00:00,-5.9904175,5.211685,273.023,99281.44,51.25,6.0
2025-01-05 09:00:00,-3.760498,5.8300934,273.7469,99143.86,51.25,6.0
2025-01-05 10:00:00,1.4615936,6.9930725,275.66245,99031.03,51.25,6.0
2025-01-05 11:00:00,7.1874237,7.7261047,279.55786,98939.73,51.25,6.0
2025-01-05 12:00:00,8.939682,8.225052,281.5103,98862.414,51.25,6.0
2025-01-05 13:00:00,9.898819,8.928299,282.12866,98791.61,51.25,6.0
2025-01-05 14:00:00,9.814178,8.891602,283.2933,98726.67,51.25,6.0
2025-01-05 15:00:00,9.519226,8.982864,284.31097,98708.69,51.25,6.0
2025-01-05 16:00:00,9.40036,8.996353,284.53357,98692.55,51.25,6.0
2025-01-05 17:00:00,9.107544,9.068008,284.74976,98680.08,51.25,6.0
2025-01-05 18:00:00,8.4309845,9.284103,284.5628,98657.914,51.25,6.0
2025-01-05 19:00:00,8.202042,9.808502,284.399,98660.17,51.25,6.0
2025-01-05 20:00:00,7.9596252,10.136398,284.3839,98642.44,51.25,6.0
2025-01-05 21:00:00,7.5809326,10.08252,284.41116,98586.95,51.25,6.0
2025-01-05 22:00:00,6.609207,10.047745,284.5055,98581.3,51.25,6.0
2025-01-05 23:00:00,7.420685,10.588287,284.30243,98527.516,51.25,6.0
2025-01-06 00:00:00,7.1725616,10.912048,284.23523,98459.77,51.25,6.0
2025-01-06 01:00:00,6.95697,11.0008545,284.17426,98397.984,51.25,6.0
2025-01-06 02:00:00,6.3691864,10.949295,284.24188,98372.72,51.25,6.0
2025-01-06 03:00:00,5.6801453,11.69603,284.2964,98306.06,51.25,6.0
2025-01-06 04:00:00,5.188339,12.348587,284.34546,98204.05,51.25,6.0
2025-01-06 05:00:00,5.2729034,12.755142,284.40103,98149.95,51.25,6.0
2025-01-06 06:00:00,5.44545,12.965698,284.43756,98091.516,51.25,6.0
2025-01-06 07:00:00,5.1331787,13.069397,284.5797,98043.6,51.25,6.0
2025-01-06 08:00:00,5.405258,13.612564,284.76245,98001.89,51.25,6.0
2025-01-06 09:00:00,5.46463,14.075668,284.69763,97966.91,51.25,6.0
2025-01-06 10:00:00,4.7306366,12.415894,284.56573,97925.414,51.25,6.0
2025-01-06 11:00:00,3.3476257,12.881653,285.42685,97800.875,51.25,6.0
2025-01-06 12:00:00,4.0315704,14.033798,286.15784,97649.33,51.25,6.0
2025-01-06 13:00:00,8.140472,14.926895,285.69458,97566.695,51.25,6.0
2025-01-06 14:00:00,15.054184,11.444962,283.9378,97763.16,51.25,6.0
2025-01-06 15:00:00,15.69136,9.959808,281.74896,98097.61,51.25,6.0
2025-01-06 16:00:00,13.883347,7.1728363,280.9326,98328.61,51.25,6.0
2025-01-06 17:00:00,11.688507,6.85614,280.33582,98506.9,51.25,6.0
2025-01-06 18:00:00,10.7630005,7.0588837,279.92862,98630.914,51.25,6.0
2025-01-06 19:00:00,10.272919,7.2505035,279.46555,98769.25,51.25,6.0
2025-01-06 20:00:00,9.969894,7.2220306,279.23447,98851.79,51.25,6.0
2025-01-06 21:00:00,9.678848,7.3868866,279.04285,98932.2,51.25,6.0
2025-01-06 22:00:00,8.505417,7.3783417,278.92346,98980.39,51.25,6.0
2025-01-06 23:00:00,6.975586,7.67276,278.75302,99020.234,51.25,6.0
2025-01-07 00:00:00,6.7843323,8.050461,278.2442,99020.79,51.25,6.0
2025-01-07 01:00:00,7.4135895,7.6249084,278.05084,99034.69,51.25,6.0
