validfrom_utc,volume_kwh,emission_kg,co2_factor_kg_per_kwh,co2_factor_g_per_kwh
2025-04-26 18:00:00+00:00,9133770,2468680,0.27028050848663804,270.28050848663804
2025-04-26 19:00:00+00:00,7977057,2378052,0.29811144636424186,298.1114463642419
2025-04-26 20:00:00+00:00,7628895,2365586,0.31008239070009486,310.08239070009483
2025-04-26 21:00:00+00:00,7049381,2241591,0.31798408966687997,317.98408966688
2025-04-26 22:00:00+00:00,6416417,2105354,0.328119883729502,328.119883729502
2025-04-26 23:00:00+00:00,6025936,2037478,0.3381180948486675,338.1180948486675
2025-04-27 00:00:00+00:00,5260161,1742316,0.33122864490269405,331.22864490269404
2025-04-27 01:00:00+00:00,4668165,1514396,0.32440927002366027,324.40927002366027
2025-04-27 02:00:00+00:00,4590073,1432566,0.31210091865641354,312.1009186564135
2025-04-27 03:00:00+00:00,4427898,1329287,0.3002072315125597,300.2072315125597
2025-04-27 04:00:00+00:00,4519311,1385966,0.3066763938131277,306.67639381312773
2025-04-27 05:00:00+00:00,5552504,1099578,0.19803281546487855,198.03281546487855
2025-04-27 06:00:00+00:00,8464555,876274,0.10352274868554814,103.52274868554814
2025-04-27 07:00:00+00:00,12410422,830145,0.0668909566491776,66.8909566491776
2025-04-27 08:00:00+00:00,16140448,811417,0.05027227249206466,50.27227249206466
2025-04-27 09:00:00+00:00,19098987,772159,0.040429317010373375,40.429317010373374
2025-04-27 10:00:00+00:00,20908262,608661,0.029111027975448175,29.111027975448174
2025-04-27 11:00:00+00:00,21681485,599829,0.02766549431461913,27.66549431461913
2025-04-27 12:00:00+00:00,21128876,599261,0.02836218074260079,28.362180742600792
2025-04-27 13:00:00+00:00,19952755,707327,0.03545009197977923,35.45009197977923
2025-04-27 14:00:00+00:00,17971169,746923,0.041562293471281694,41.56229347128169
2025-04-27 15:00:00+00:00,14945763,928752,0.06214149120389505,62.14149120389504
2025-04-27 16:00:00+00:00,12684559,1714589,0.13517135282353923,135.17135282353922
2025-04-27 17:00:00+00:00,11819719,2934392,0.24826241639077884,248.26241639077884
2025-04-27 18:00:00+00:00,9605990,3109101,0.32366273543903334,323.6627354390333
2025-04-27 19:00:00+00:00,8479305,3094097,0.3648998355407666,364.8998355407666
2025-04-27 20:00:00+00:00,7972013,2998153,0.37608481069963134,376.08481069963136
2025-04-27 21:00:00+00:00,7389507,2842766,0.38470306611794264,384.7030661179426
2025-04-27 22:00:00+00:00,6527669,2524332,0.3867126228367278,386.7126228367278
2025-04-27 23:00:00+00:00,6358991,2452552,0.38568257133875483,385.6825713387548
2025-04-28 00:00:00+00:00,6458016,2498942,0.3869519679108878,386.95196791088784
2025-04-28 01:00:00+00:00,6528687,2514756,0.3851855664086822,385.1855664086822
2025-04-28 02:00:00+00:00,7017838,2701646,0.3849684190487156,384.9684190487156
2025-04-28 03:00:00+00:00,8205400,3153398,0.3843076510590587,384.3076510590587
2025-04-28 04:00:00+00:00,9221546,3486560,0.37808844634077626,378.0884463407763
2025-04-28 05:00:00+00:00,10826574,3371799,0.311437302326664,311.437302326664
2025-04-28 06:00:00+00:00,13639600,3148751,0.23085361740813515,230.85361740813514
2025-04-28 07:00:00+00:00,13602114,1564191,0.11499616897785153,114.99616897785153
2025-04-28 08:00:00+00:00,15632358,805008,0.05149626179236683,51.49626179236683
2025-04-28 09:00:00+00:00,16860337,764674,0.045353423244149864,45.353423244149866
2025-04-28 10:00:00+00:00,18591339,742931,0.039961134590682255,39.961134590682256
