185;29
39;30
12;31
6;47
30;49
24;51
212;52
2;66
25;70
9;73
17;76
12;78
21;79
5;85
8;86
14;112
58;125
73;126
100;127
81;128
25;138
30;140
22;146
46;148
9;176
17;184
169;214
7;221
55;222
15;223
34;224
10;238
12;244
18;252
22;265
13;266
6;278
7;318
30;319
18;320
187;337
150;338
4;339
24;341
12;357
13;370
14;371
161;373
35;414
5;415
202;416
28;433
18;434
27;435
29;436
159;438
5;440
18;462
9;467
1;478
156;487
48;509
171;510
10;512
173;513
25;515
25;520
6;521
20;524
10;526
28;541
7;542
18;545
2;546
30;561
22;564
18;572
6;586
21;606
31;607
14;609
54;610
6;611
7;613
18;637
39;638
18;640
77;641
10;642
18;643
34;661
12;701
59;702
33;703
23;704
15;705
12;713
8;720
24;723
27;724
21;729
32;745
12;749
16;752
34;754
3;755
32;794
43;797
38;798
42;799
208;800
23;817
4;818
25;819
50;820
21;821
7;835
36;841
9;844
1;850
10;851
27;893
5;895
27;896
15;913
34;917
16;930
8;941
2;950
16;989
239;990
49;991
7;992
24;997
3;1003
19;1010
4;1011
10;1034
5;1036
16;1040
14;1046
76;1085
38;1086
251;1087
48;1088
16;1095
20;1104
27;1106
2;1108
156;1111
35;1127
18;1136
160;1138
5;1139
28;1142
19;1143
19;1144
1;1157
47;1181
11;1182
23;1183
35;1187
31;1188
21;1199
2;1204
5;1211
28;1214
30;1219
24;1233
8;1238
163;1260
27;1279
7;1281
84;1282
22;1283
16;1284
14;1297
24;1305
1;1309
26;1310
6;1311
5;1313
14;1316
16;1321
10;1329
1;1335
173;1373
22;1374
13;1375
2;1376
27;1394
28;1395
27;1396
24;1419
11;1428
40;1469
6;1470
25;1471
207;1472
173;1478
11;1490
49;1492
23;1501
16;1524
57;1565
163;1566
54;1567
191;1568
8;1585
22;1604
36;1608
21;1610
32;1611
149;1617
5;1619
52;1661
69;1662
41;1663
5;1675
19;1679
19;1683
43;1684
2;1685
28;1693
19;1709
34;1710
9;1712
3;1716
22;1717
214;1757
214;1758
12;1759
8;1777
12;1778
15;1779
27;1780
9;1802
171;1815
20;1853
63;1854
31;1855
24;1857
5;1859
183;1860
12;1876
18;1889
34;1890
22;1891
11;1892
6;1893
13;1905
12;1907
14;1910
34;1931
1;1949
58;1950
4;1952
581;1953
27;1954
21;1955
154;1956
20;1978
28;1984
16;1986
12;1988
6;1998
10;2001
25;2005
25;2008
21;2010
158;2045
47;2046
171;2047
60;2048
21;2054
32;2064
11;2066
15;2067
181;2068
169;2080
29;2083
9;2084
9;2088
37;2089
10;2093
375;2141
56;2142
94;2143
34;2144
11;2155
52;2161
14;2162
31;2164
30;2170
1;2199
43;2237
34;2238
27;2240
11;2258
5;2260
4;2263
30;2264
164;2276
16;2286
31;2292
42;2333
217;2334
41;2335
60;2336
21;2346
7;2350
32;2354
8;2355
22;2367
26;2393
5;2408
15;2429
13;2430
65;2431
40;2432
57;2452
39;2485
48;2525
64;2526
26;2531
7;2558
17;2564
170;2574
9;2588
1;2621
154;2622
15;2624
23;2625
6;2626
68;2627
12;2636
21;2646
27;2653
1;2654
19;2655
37;2656
29;2658
8;2659
4;2674
38;2675
22;2683
21;2684
167;2717
42;2718
179;2719
47;2720
9;2761
1;2762
31;2775
22;2813
45;2814
42;2815
46;2816
13;2831
8;2833
25;2834
20;2854
17;2861
37;2867
18;2909
30;2910
331;2911
36;2912
12;2913
23;2918
27;2930
19;2931
33;2933
8;2953
10;2954
1;2956
10;3005
30;3006
53;3007
87;3008
11;3021
12;3026
26;3028
2;3045
26;3053
3;3093
12;3101
24;3102
6;3103
19;3104
21;3121
173;3151
19;3153
1;3159
5;3164
8;3169
1;3191
26;3198
12;3199
4;3202
26;3204
557;3220
35;3230
19;3231
4;3233
31;3235
8;3252
27;3260
5;3268
22;3269
163;3293
24;3294
28;3295
24;3298
21;3299
15;3326
1;3328
37;3329
2;3331
18;3389
42;3390
256;3391
17;3392
7;3405
19;3411
10;3433
19;3436
24;3441
4;3485
22;3486
24;3487
30;3489
144;3505
1;3517
26;3533
3;3537
9;3565
19;3568
9;3581
31;3582
258;3583
10;3601
29;3602
187;3603
10;3608
1;3625
6;3628
24;3635
37;3638
28;3677
169;3678
27;3679
6;3680
11;3696
22;3703
33;3723
12;3724
10;3729
17;3730
9;3732
17;3773
18;3774
25;3775
25;3776
9;3785
160;3786
26;3787
27;3790
14;3794
15;3796
159;3798
553;3817
26;3819
34;3827
27;3869
9;3870
58;3871
29;3873
17;3874
31;3876
164;3894
26;3898
31;3899
30;3905
36;3907
30;3908
17;3924
37;3925
6;3927
4;3929
21;3931
29;3932
27;3959
49;3965
14;3966
26;3967
44;3968
13;3969
201;3971
24;3972
24;3982
11;3985
17;3992
52;3998
28;3999
160;4000
33;4004
4;4024
25;4025
10;4061
11;4062
6;4063
60;4064
31;4070
9;4082
18;4083
8;4084
3;4092
6;4105
11;4107
563;4110
29;4120
4;4157
25;4158
46;4159
38;4160
25;4180
18;4188
155;4205
33;4207
10;4253
21;4254
23;4255
171;4256
3;4279
7;4288
10;4299
29;4312
41;4349
37;4350
4;4351
5;4352
24;4353
14;4360
10;4369
36;4394
165;4407
12;4445
34;4446
8;4447
30;4448
31;4465
10;4468
8;4474
6;4485
5;4493
18;4494
1;4497
9;4498
1;4501
18;4502
9;4504
46;4544
64;4545
38;4546
25;4547
59;4548
5;4562
31;4573
31;4574
29;4575
26;4577
36;4578
41;4579
2;4595
4;4601
8;4602
11;4637
50;4638
25;4639
156;4640
79;4642
51;4643
17;4655
35;4662
569;4665
28;4669
2;4670
181;4671
18;4672
13;4673
28;4676
18;4689
163;4692
15;4704
51;4733
6;4734
155;4735
48;4736
13;4740
7;4754
26;4755
21;4756
17;4782
45;4829
68;4830
15;4831
23;4832
6;4836
26;4849
12;4850
9;4851
8;4852
15;4854
33;4861
157;4863
1;4866
10;4873
38;4882
21;4885
55;4926
48;4927
17;4928
34;4931
9;4935
22;4941
19;4946
27;4969
2;4972
31;4984
38;5015
69;5021
89;5022
348;5023
14;5024
29;5033
1;5037
169;5042
19;5044
16;5049
9;5057
17;5072
20;5073
5;5075
6;5078
592;5117
21;5118
21;5119
182;5139
24;5140
20;5154
23;5172
27;5213
20;5215
59;5216
8;5218
213;5219
22;5220
4;5234
39;5236
22;5240
20;5242
12;5245
36;5246
13;5247
149;5248
7;5261
2;5265
11;5273
66;5310
12;5311
33;5313
28;5314
3;5315
11;5330
27;5341
7;5342
14;5345
35;5346
19;5347
15;5366
9;5388
20;5405
223;5406
178;5407
25;5424
39;5425
29;5453
7;5462
30;5501
204;5502
39;5503
27;5504
154;5508
15;5543
160;5545
160;5547
17;5551
25;5597
32;5598
58;5599
11;5600
25;5602
29;5604
23;5609
23;5617
8;5619
33;5620
6;5627
158;5629
15;5634
14;5644
10;5645
26;5649
6;5655
9;5687
29;5693
36;5694
21;5713
12;5714
28;5716
13;5725
5;5731
11;5737
35;5738
5;5744
20;5748
15;5752
34;5757
93;5789
39;5790
560;5791
18;5792
26;5802
34;5811
10;5813
25;5832
13;5846
17;5885
21;5887
20;5888
17;5889
20;5891
2;5892
20;5901
13;5917
23;5920
32;5921
2;5932
10;5939
161;5940
162;5941
58;5942
8;5943
9;5946
4;5948
17;5959
27;5961
11;5975
19;5981
173;5982
23;5983
65;5984
17;5985
37;5986
19;5987
35;5988
30;5999
33;6002
5;6010
31;6013
26;6014
174;6015
11;6022
24;6037
7;6048
26;6077
81;6078
27;6079
22;6080
32;6085
47;6098
20;6099
12;6100
15;6113
15;6118
16;6119
2;6121
10;6122
20;6126
23;6132
20;6134
27;6135
5;6173
26;6174
189;6175
19;6176
11;6180
10;6194
21;6195
327;6222
8;6228
28;6232
14;6269
12;6270
78;6271
5;6289
2;6292
31;6304
11;6323
32;6328
20;6365
40;6366
46;6367
32;6368
164;6377
14;6379
9;6388
8;6400
157;6412
25;6417
175;6419
3;6424
16;6435
15;6462
1;6463
22;6464
32;6478
10;6480
5;6481
6;6483
70;6484
2;6505
12;6513
39;6515
21;6518
17;6534
16;6559
